Sim_name	Avg_He
sim_1_selection_model_s04_chr3	NA
sim_2_selection_model_s04_chr3	0.0665133751142857
sim_3_selection_model_s04_chr3	0.13889128865
sim_4_selection_model_s04_chr3	0.035501654775
sim_5_selection_model_s04_chr3	0.0484185816887269
sim_6_selection_model_s04_chr3	0.0588676806641026
sim_7_selection_model_s04_chr3	0.407520660222222
sim_8_selection_model_s04_chr3	0.399282401554643
sim_9_selection_model_s04_chr3	0.04327728325
sim_10_selection_model_s04_chr3	0.0749394048
sim_11_selection_model_s04_chr3	0.1637938048
sim_12_selection_model_s04_chr3	0.0654698541
sim_13_selection_model_s04_chr3	0.29173392677573
sim_14_selection_model_s04_chr3	0.370538350616799
sim_15_selection_model_s04_chr3	0.150127950845455
sim_16_selection_model_s04_chr3	0.433171864294632
sim_17_selection_model_s04_chr3	0.0518803817487455
sim_18_selection_model_s04_chr3	0.09465612622
sim_19_selection_model_s04_chr3	0.0481988318
sim_20_selection_model_s04_chr3	NA
