#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.20388	18836.7	9418.37
2552	0.19379	17903.8	8951.92
2553	0.40938	37822.6	18911.3
2554	0.28232	26083.3	26083.3
2555	0.13780	12731	6365.48
2556	0.31090	28723.6	4787.27
2557	0.05823	5379.46	2689.73
2558	0.10758	9939.58	4969.79
2559	0.18596	17180.9	5726.96
2560	0.47669	44041.4	11010.3
2561	0.17579	16240.9	5413.62
2562	0.65603	60610.1	15152.5
2563	0.19612	18119.7	6039.89
2564	0.17982	16613.5	4153.37
2565	0.37835	34955.3	4993.62
2566	0.25158	23243.2	7747.74
2567	0.24242	22397.4	11198.7
2568	0.19296	17827.6	4456.91
2569	0.12706	11739.4	5869.7
2570	0.45893	42399.8	10599.9
2571	0.38488	35558.5	5926.42
2572	0.24025	22196.7	5549.17
2573	0.39628	36611.8	12203.9
2574	0.38128	35226.3	8806.58
2575	0.07141	6597.8	3298.9
2576	0.40240	37177.9	5311.12
2577	0.23581	21786.6	4357.32
2578	0.12150	11225.6	3741.87
2579	0.11939	11030.6	3676.85
2580	0.37961	35072.3	5845.39
2581	0.24335	22482.7	4496.54
2582	0.03914	3616.24	3616.24
2583	0.27541	25444.6	8481.52
2584	0.26621	24595.4	6148.84
2585	0.08080	7464.66	3732.33
2586	0.14257	13172	6586.01
2587	0.15266	14104.4	4701.48
2588	0.34839	32187.4	16093.7
2589	0.51678	47744.8	9548.95
2590	0.42372	39147.6	7829.53
2591	0.36766	33968.2	11322.7
2592	0.45512	42047.8	21023.9
2593	0.29315	27083.8	13541.9
2594	0.36310	33546.4	5591.07
2595	0.37531	34674.2	4953.46
2596	0.31586	29182.5	4863.75
2597	0.21927	20258.5	6752.82
2598	0.28789	26597.8	6649.45
2599	0.18463	17057.8	5685.93
2600	0.12807	11832.3	3944.11
