#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.37206	34950.5	17475.2
2552	0.27868	26178.6	8726.2
2553	0.19916	18708.5	6236.18
2554	0.24277	22805.4	11402.7
2555	0.10515	9877.2	4938.6
2556	0.14508	13628.1	4542.71
2557	0.30389	28546.2	9515.39
2558	0.12159	11422.3	5711.15
2559	0.16103	15126.8	3781.71
2560	0.31590	29675.3	7418.81
2561	0.26632	25017.1	6254.28
2562	0.41050	38561.1	7712.21
2563	0.46833	43993.6	10998.4
2564	0.46064	43271.7	8654.34
2565	0.65357	61394.8	12279
2566	0.21817	20494.1	5123.53
2567	0.15719	14766.4	4922.15
2568	0.24595	23103.5	7701.16
2569	0.12130	11395	5697.5
2570	0.16029	15056.9	5018.98
2571	0.12107	11373	3790.99
2572	0.06416	6027.19	3013.59
2573	0.17217	16173	5391
2574	0.13894	13052	3263
2575	0.38019	35714.5	8928.62
2576	0.24048	22589.9	4517.98
2577	0.16943	15915.8	7957.92
2578	0.49358	46366	15455.3
2579	0.85482	80299.4	80299.4
2580	0.23386	21968.2	5492.04
2581	0.28248	26535.2	8845.05
2582	0.29742	27938.8	5587.75
2583	0.20586	19337.7	4834.41
2584	0.19603	18414.4	9207.19
2585	0.14070	13217.2	6608.6
2586	0.17134	16095.3	8047.64
2587	0.28662	26924.7	6731.16
2588	0.38761	36411	7282.2
2589	0.22113	20772	5193.01
2590	0.10922	10260	5129.98
2591	0.30796	28929.2	9643.08
2592	0.03807	3576.18	3576.18
2593	0.55249	51899.1	12974.8
2594	0.38745	36395.9	12132
2595	0.13423	12609	6304.5
2596	0.43545	40905.4	8181.08
2597	0.08990	8444.73	4222.37
2598	0.21157	19874.4	19874.4
2599	0.34309	32228.8	10742.9
2600	0.36378	34172.2	11390.7
