#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.38532	35626.7	7125.35
2552	0.17871	16524.1	8262.03
2553	0.20944	19364.6	6454.87
2554	0.21974	20316.9	6772.3
2555	0.46737	43213	14404.3
2556	0.11530	10660.6	5330.28
2557	0.18474	17081	8540.49
2558	0.13793	12752.7	6376.34
2559	0.18104	16739.5	8369.73
2560	0.42781	39555.2	9888.79
2561	0.17983	16626.9	5542.29
2562	0.38154	35277.9	8819.47
2563	0.39094	36146.4	7229.28
2564	0.22821	21100.3	7033.43
2565	0.18821	17402.1	4350.52
2566	0.25743	23802.4	7934.14
2567	0.03648	3373.14	3373.14
2568	0.14587	13487.5	6743.75
2569	0.25741	23800.1	7933.36
2570	0.28175	26050.7	6512.68
2571	0.20336	18802.6	6267.54
2572	0.10936	10111.8	10111.8
2573	0.34914	32282.2	16141.1
2574	0.44584	41223.1	10305.8
2575	0.17387	16076.4	8038.2
2576	0.21067	19478.5	6492.84
2577	0.38374	35481.1	5913.51
2578	0.32144	29721	7430.25
2579	0.13501	12483.1	4161.02
2580	0.16094	14881.1	7440.54
2581	0.13093	12105.6	4035.2
2582	0.14730	13619.4	4539.81
2583	0.17948	16595.1	4148.78
2584	0.27036	24997.8	12498.9
2585	0.28022	25909.1	6477.28
2586	0.35255	32597.3	8149.32
2587	0.17616	16288.2	8144.1
2588	0.12643	11690.2	5845.09
2589	0.28867	26690.5	8896.83
2590	0.20746	19182.2	4795.54
2591	0.41006	37914.5	12638.2
2592	0.27717	25627.7	8542.55
2593	0.32578	30121.9	7530.48
2594	0.35554	32873.9	8218.48
2595	0.26148	24176.5	6044.14
2596	0.25891	23939.4	4787.87
2597	0.08828	8162.09	4081.04
2598	0.26048	24084.4	4816.89
2599	0.37485	34658.5	6931.7
2600	0.15740	14553.2	7276.59
