#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.21589	19959.2	4989.79
2552	0.18146	16775.8	8387.9
2553	0.54811	50672.7	12668.2
2554	0.47965	44343.1	11085.8
2555	0.28739	26568.7	4428.12
2556	0.17727	16388.7	5462.9
2557	0.13216	12218.5	4072.83
2558	0.83092	76817.9	25606
2559	0.29653	27414.2	5482.84
2560	0.42413	39210.7	7842.14
2561	0.32821	30342.7	4334.67
2562	0.45458	42025.3	7004.21
2563	0.29017	26826.1	6706.54
2564	0.18502	17104.8	4276.19
2565	0.94712	87560.2	43780.1
2566	0.25839	23887.9	3981.32
2567	0.28007	25892.6	6473.14
2568	0.38180	35297.2	7059.45
2569	0.79150	73173.6	24391.2
2570	0.56644	52366.7	10473.3
2571	0.39964	36946.4	7389.29
2572	0.32819	30340.9	5056.81
2573	0.18187	16813.3	5604.43
2574	0.10442	9653.95	4826.98
2575	0.14049	12988.3	3247.07
2576	0.04308	3982.61	3982.61
2577	0.25837	23886.4	5971.6
2578	0.24630	22770.4	3795.07
2579	0.19385	17921.3	4480.32
2580	0.08817	8151.02	4075.51
2581	0.30023	27756.1	5551.21
2582	0.22802	21079.9	5269.96
2583	0.29282	27071.2	6767.81
2584	0.27106	25059.3	6264.83
2585	0.22762	21042.9	5260.71
2586	0.51250	47380.5	6768.64
2587	0.16663	15404.7	5134.91
2588	0.87233	80646.4	20161.6
2589	0.30128	27853	6963.25
2590	0.30782	28457.8	7114.45
2591	0.34760	32135.5	5355.92
2592	0.61436	56796.9	14199.2
2593	0.33847	31291.6	7822.91
2594	0.17540	16215.7	4053.93
2595	0.20213	18686.9	6228.97
2596	0.23389	21623.4	5405.84
2597	0.24958	23073.9	4614.78
2598	0.32784	30308.8	5051.46
2599	0.37242	34429.5	11476.5
2600	0.03692	3413.1	3413.1
