#IID	F_ROH	ROH_length_kB	KBAVG
10551	0.20247	18717.6	6239.2
10552	0.38993	36048.1	9012.03
10553	0.48959	45261.2	15087.1
10554	0.17397	16083.2	5361.06
10555	0.17574	16246.4	4061.61
10556	0.28256	26121.9	6530.48
10557	0.50149	46361	7726.84
10558	0.15059	13921.4	6960.72
10559	0.47342	43766.9	8753.38
10560	0.32390	29943.6	7485.91
10561	0.38685	35763.1	5109.02
10562	0.16247	15019.8	7509.9
10563	0.37890	35028.3	8757.06
10564	0.24063	22245.6	5561.41
10565	0.71591	66184.1	16546
10566	0.33616	31076.8	7769.2
10567	0.28595	26435.4	5287.09
10568	0.24702	22836.8	4567.36
10569	0.34141	31562.7	10520.9
10570	0.39273	36306.8	6051.14
10571	0.33216	30706.9	7676.73
10572	0.19617	18135.8	4533.96
10573	0.16744	15479.2	7739.62
10574	0.25456	23533.3	5883.33
10575	0.24936	23052.8	5763.2
10576	0.57600	53249.7	7607.1
10577	0.08301	7674.52	7674.52
10578	0.18055	16691.5	8345.77
10579	0.28572	26414.1	8804.7
10580	0.16932	15653.4	5217.79
10581	0.46714	43185.7	7197.61
10582	0.44881	41491.1	5186.39
10583	0.35898	33187.1	5531.19
10584	0.34971	32329.6	6465.92
10585	0.26273	24289.1	8096.35
10586	0.18647	17238.7	8619.33
10587	0.19882	18380.5	4595.12
10588	0.28961	26773.6	8924.54
10589	0.20151	18629.2	18629.2
10590	0.23267	21509.4	5377.34
10591	0.30204	27922.9	5584.57
10592	0.33994	31426.6	7856.65
10593	0.18874	17448.9	5816.3
10594	0.49944	46171.5	7695.24
10595	0.15267	14113.7	7056.84
10596	0.22307	20622.1	10311
10597	0.38483	35576.4	7115.29
10598	0.27368	25301.4	5060.27
10599	0.25485	23559.8	5889.95
10600	0.09099	8412.04	8412.04
