#IID	F_ROH	ROH_length_kB	KBAVG
12551	0.12221	11296.9	5648.43
12552	0.49737	45976.6	5747.08
12553	0.35246	32581.2	8145.3
12554	0.20078	18559.8	9279.89
12555	0.28537	26379.2	13189.6
12556	0.16483	15236.5	5078.84
12557	0.57423	53081.7	26540.9
12558	0.31455	29076.9	7269.23
12559	0.49480	45738.6	5717.32
12560	0.46415	42906.1	7151.02
12561	0.73269	67729.5	16932.4
12562	0.25262	23352.2	7784.08
12563	0.48730	45045.7	11261.4
12564	0.23826	22024.7	7341.56
12565	0.54074	49985.7	12496.4
12566	0.43397	40116.1	8023.22
12567	0.18777	17357.7	8678.86
12568	0.33036	30537.9	15269
12569	0.11103	10263.1	5131.53
12570	0.58217	53815.3	13453.8
12571	0.18627	17218.3	5739.42
12572	0.85205	78762.6	78762.6
12573	0.46774	43237.4	14412.5
12574	0.47353	43772.9	7295.49
12575	0.24659	22794.6	7598.2
12576	0.43529	40238.1	8047.62
12577	0.29484	27255.2	4542.53
12578	0.28727	26554.7	6638.68
12579	0.07655	7076.39	7076.39
12580	0.19758	18264.6	6088.19
12581	0.37398	34570.1	11523.4
12582	0.23785	21986.6	10993.3
12583	0.23308	21546.2	5386.56
12584	0.51158	47289.9	5911.24
12585	0.19364	17899.8	5966.61
12586	0.16420	15178.9	5059.65
12587	0.34487	31879.8	7969.95
12588	0.39649	36651.4	12217.1
12589	0.33058	30558.9	7639.73
12590	0.41863	38697.7	19348.8
12591	0.23300	21538	5384.51
12592	0.39759	36752.7	6125.45
12593	0.26741	24718.9	6179.73
12594	0.20596	19038.8	6346.28
12595	0.24571	22712.8	4542.56
12596	0.42598	39377	19688.5
12597	0.37281	34462.5	6892.5
12598	0.20529	18976.8	9488.4
12599	0.06160	5694.52	5694.52
12600	0.40700	37623.2	7524.65
