#IID	F_ROH	ROH_length_kB	KBAVG
4551	0.53397	49340.8	9868.15
4552	0.54011	49907.9	12477
4553	0.29846	27578.9	9192.97
4554	0.34815	32170.5	5361.74
4555	0.36441	33673.2	5612.2
4556	0.51045	47167.8	7861.29
4557	0.18173	16792.6	5597.53
4558	0.20537	18976.9	6325.62
4559	0.35088	32422.8	8105.7
4560	0.28350	26196.8	5239.36
4561	0.54901	50730.9	16910.3
4562	0.36725	33934.8	16967.4
4563	0.34003	31420	7855
4564	0.20210	18674.8	4668.69
4565	0.28182	26041.3	5208.27
4566	0.22131	20450.3	5112.58
4567	0.56957	52630.2	17543.4
4568	0.17550	16216.6	4054.14
4569	0.24478	22618.8	5654.7
4570	0.30196	27901.9	6975.47
4571	0.11732	10840.8	3613.61
4572	0.31200	28829.6	7207.4
4573	0.08651	7994.12	3997.06
4574	0.30534	28214.6	5642.91
4575	0.30278	27977.5	6994.38
4576	0.33055	30543.6	7635.9
4577	0.58993	54512	10902.4
4578	0.14917	13783.6	6891.8
4579	0.24480	22620.2	4524.03
4580	0.16539	15282.2	5094.08
4581	0.23182	21421	4284.2
4582	0.28662	26484.4	5296.87
4583	0.38574	35643.5	7128.71
4584	0.24265	22421.3	5605.32
4585	0.27173	25108.4	6277.1
4586	0.29286	27061.4	6765.34
4587	0.46384	42860.3	7143.38
4588	0.29639	27387.2	6846.8
4589	0.15340	14175.1	7087.56
4590	0.48177	44517	8903.39
4591	0.38574	35643.4	11881.1
4592	0.44922	41509.6	8301.92
4593	0.14335	13245.9	4415.31
4594	0.05781	5342.15	5342.15
4595	0.52511	48521.7	8086.95
4596	0.21340	19718.6	6572.85
4597	0.34550	31925.8	7981.45
4598	0.18717	17294.9	5764.96
4599	0.50362	46536.5	11634.1
4600	0.36999	34188	6837.6
