CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	6200001	18	0.36	600	[6200001,6800000]
3	6800001	17	0.34	1400	[6800001,8200000]
3	8200001	15	0.3	300	[8200001,8500000]
3	8500001	14	0.28	900	[8500001,9400000]
3	9400001	13	0.26	100	[9400001,9500000]
3	25000001	13	0.26	100	[25000001,25100000]
3	25100001	15	0.3	100	[25100001,25200000]
3	25200001	14	0.28	1500	[25200001,26700000]
3	26700001	13	0.26	900	[26700001,27600000]
3	38200001	13	0.26	100	[38200001,38300000]
3	44900001	13	0.26	100	[44900001,45000000]
3	52600001	13	0.26	300	[52600001,52900000]
3	52900001	15	0.3	100	[52900001,53000000]
3	53000001	14	0.28	400	[53000001,53400000]
3	53400001	15	0.3	200	[53400001,53600000]
3	53600001	16	0.32	100	[53600001,53700000]
3	53700001	17	0.34	300	[53700001,54000000]
3	54000001	15	0.3	600	[54000001,54600000]
3	54600001	16	0.32	200	[54600001,54800000]
3	54800001	17	0.34	200	[54800001,55000000]
3	55000001	14	0.28	1900	[55000001,56900000]
3	56900001	19	0.38	400	[56900001,57300000]
3	57300001	20	0.4	200	[57300001,57500000]
3	57500001	21	0.42	300	[57500001,57800000]
3	57800001	19	0.38	200	[57800001,58000000]
3	58000001	20	0.4	300	[58000001,58300000]
3	58300001	17	0.34	200	[58300001,58500000]
3	58500001	30	0.6	1600	[58500001,60100000]
3	60100001	29	0.58	600	[60100001,60700000]
3	60700001	27	0.54	1200	[60700001,61900000]
3	61900001	24	0.48	1300	[61900001,63200000]
3	63200001	22	0.44	300	[63200001,63500000]
3	63500001	21	0.42	400	[63500001,63900000]
3	63900001	20	0.4	400	[63900001,64300000]
3	64300001	19	0.38	800	[64300001,65100000]
3	68000001	14	0.28	1200	[68000001,69200000]
3	69200001	15	0.3	200	[69200001,69400000]
3	69400001	16	0.32	2100	[69400001,71500000]
3	71500001	15	0.3	100	[71500001,71600000]
3	71600001	16	0.32	200	[71600001,71800000]
3	71800001	14	0.28	300	[71800001,72100000]
3	72100001	13	0.26	700	[72100001,72800000]
3	72800001	15	0.3	200	[72800001,73000000]
3	82900001	13	0.26	800	[82900001,83700000]
3	6800000	18	0.36	600	[6200001,6800000]
3	8200000	17	0.34	1400	[6800001,8200000]
3	8500000	15	0.3	300	[8200001,8500000]
3	9400000	14	0.28	900	[8500001,9400000]
3	9500000	13	0.26	100	[9400001,9500000]
3	25100000	13	0.26	100	[25000001,25100000]
3	25200000	15	0.3	100	[25100001,25200000]
3	26700000	14	0.28	1500	[25200001,26700000]
3	27600000	13	0.26	900	[26700001,27600000]
3	38300000	13	0.26	100	[38200001,38300000]
3	45000000	13	0.26	100	[44900001,45000000]
3	52900000	13	0.26	300	[52600001,52900000]
3	53000000	15	0.3	100	[52900001,53000000]
3	53400000	14	0.28	400	[53000001,53400000]
3	53600000	15	0.3	200	[53400001,53600000]
3	53700000	16	0.32	100	[53600001,53700000]
3	54000000	17	0.34	300	[53700001,54000000]
3	54600000	15	0.3	600	[54000001,54600000]
3	54800000	16	0.32	200	[54600001,54800000]
3	55000000	17	0.34	200	[54800001,55000000]
3	56900000	14	0.28	1900	[55000001,56900000]
3	57300000	19	0.38	400	[56900001,57300000]
3	57500000	20	0.4	200	[57300001,57500000]
3	57800000	21	0.42	300	[57500001,57800000]
3	58000000	19	0.38	200	[57800001,58000000]
3	58300000	20	0.4	300	[58000001,58300000]
3	58500000	17	0.34	200	[58300001,58500000]
3	60100000	30	0.6	1600	[58500001,60100000]
3	60700000	29	0.58	600	[60100001,60700000]
3	61900000	27	0.54	1200	[60700001,61900000]
3	63200000	24	0.48	1300	[61900001,63200000]
3	63500000	22	0.44	300	[63200001,63500000]
3	63900000	21	0.42	400	[63500001,63900000]
3	64300000	20	0.4	400	[63900001,64300000]
3	65100000	19	0.38	800	[64300001,65100000]
3	69200000	14	0.28	1200	[68000001,69200000]
3	69400000	15	0.3	200	[69200001,69400000]
3	71500000	16	0.32	2100	[69400001,71500000]
3	71600000	15	0.3	100	[71500001,71600000]
3	71800000	16	0.32	200	[71600001,71800000]
3	72100000	14	0.28	300	[71800001,72100000]
3	72800000	13	0.26	700	[72100001,72800000]
3	73000000	15	0.3	200	[72800001,73000000]
3	83700000	13	0.26	800	[82900001,83700000]
