Sim_name	Avg_He
sim_1_selection_model_s03_chr3	0.20247102
sim_2_selection_model_s03_chr3	0.1062551076
sim_3_selection_model_s03_chr3	0.104750339833333
sim_4_selection_model_s03_chr3	0.24723102
sim_5_selection_model_s03_chr3	0.124400774163636
sim_6_selection_model_s03_chr3	0.268580251033333
sim_7_selection_model_s03_chr3	0.244744385
sim_8_selection_model_s03_chr3	0.26352188959
sim_9_selection_model_s03_chr3	0.09607026048
sim_10_selection_model_s03_chr3	0.337910130107559
sim_11_selection_model_s03_chr3	0.172643700533333
sim_12_selection_model_s03_chr3	0.2305373451
sim_13_selection_model_s03_chr3	0.350031642222222
sim_14_selection_model_s03_chr3	0.457303060842857
sim_15_selection_model_s03_chr3	0.317153235920408
sim_16_selection_model_s03_chr3	0.0923023490666667
sim_17_selection_model_s03_chr3	0.28507058015
sim_18_selection_model_s03_chr3	0.306491934714286
sim_19_selection_model_s03_chr3	0.191970398530159
sim_20_selection_model_s03_chr3	0.289406708805069
