Sim_name	Avg_He
sim_1_selection_model_s08_chr3	0.3526908969875
sim_2_selection_model_s08_chr3	0.0834752190583333
sim_3_selection_model_s08_chr3	0.398845071428571
sim_4_selection_model_s08_chr3	0.104300152775
sim_5_selection_model_s08_chr3	0.437327855
sim_6_selection_model_s08_chr3	NA
sim_7_selection_model_s08_chr3	0.24495918
sim_8_selection_model_s08_chr3	0.0933675102
sim_9_selection_model_s08_chr3	0.27461102
sim_10_selection_model_s08_chr3	0.27461102
sim_11_selection_model_s08_chr3	0.27503755
sim_12_selection_model_s08_chr3	0.05149597548
sim_13_selection_model_s08_chr3	0.0583198163
sim_14_selection_model_s08_chr3	0.454464518461538
sim_15_selection_model_s08_chr3	0.2598967551
sim_16_selection_model_s08_chr3	0.395170654041667
sim_17_selection_model_s08_chr3	0.0791224007090909
sim_18_selection_model_s08_chr3	0.343979684615385
sim_19_selection_model_s08_chr3	0.1073507755
sim_20_selection_model_s08_chr3	0.0342469016363636
