Sim_name	Avg_He
sim_1_selection_model_s06_chr3	0.38199918
sim_2_selection_model_s06_chr3	NA
sim_3_selection_model_s06_chr3	0.0878372671545455
sim_4_selection_model_s06_chr3	0.0775797278666667
sim_5_selection_model_s06_chr3	0.471683943333333
sim_6_selection_model_s06_chr3	0.18521931
sim_7_selection_model_s06_chr3	0.498305971333333
sim_8_selection_model_s06_chr3	0.11012230565
sim_9_selection_model_s06_chr3	0.423471533043478
sim_10_selection_model_s06_chr3	0.331830235373868
sim_11_selection_model_s06_chr3	0.416732374705882
sim_12_selection_model_s06_chr3	0.08833657517
sim_13_selection_model_s06_chr3	0.110535409557143
sim_14_selection_model_s06_chr3	0.34151524637037
sim_15_selection_model_s06_chr3	0.229419238063158
sim_16_selection_model_s06_chr3	NA
sim_17_selection_model_s06_chr3	0.36779918
sim_18_selection_model_s06_chr3	0.2145803059
sim_19_selection_model_s06_chr3	0.255
sim_20_selection_model_s06_chr3	0.34476408
