Sim_name	Avg_He
sim_1_selection_model_s05_chr3	0.4207614672
sim_2_selection_model_s05_chr3	0.200877232672727
sim_3_selection_model_s05_chr3	0.4830351
sim_4_selection_model_s05_chr3	0.133426930971429
sim_5_selection_model_s05_chr3	0.0922848427230769
sim_6_selection_model_s05_chr3	0.1684005442
sim_7_selection_model_s05_chr3	0.294822345
sim_8_selection_model_s05_chr3	0.468920757142857
sim_9_selection_model_s05_chr3	NA
sim_10_selection_model_s05_chr3	0.09214754284
sim_11_selection_model_s05_chr3	0.1972533872
sim_12_selection_model_s05_chr3	0.137700775433333
sim_13_selection_model_s05_chr3	0.319578305015504
sim_14_selection_model_s05_chr3	NA
sim_15_selection_model_s05_chr3	0.11926274
sim_16_selection_model_s05_chr3	0.30243102
sim_17_selection_model_s05_chr3	0.202454834690909
sim_18_selection_model_s05_chr3	0.056654195
sim_19_selection_model_s05_chr3	NA
sim_20_selection_model_s05_chr3	0.41421918
