Sim_name	Avg_He
sim_1_selection_model_s07_chr3	0.1524620854
sim_2_selection_model_s07_chr3	0.397442682237037
sim_3_selection_model_s07_chr3	NA
sim_4_selection_model_s07_chr3	0.126484551
sim_5_selection_model_s07_chr3	NA
sim_6_selection_model_s07_chr3	0.297498230066667
sim_7_selection_model_s07_chr3	0.255
sim_8_selection_model_s07_chr3	NA
sim_9_selection_model_s07_chr3	NA
sim_10_selection_model_s07_chr3	0.0281715918
sim_11_selection_model_s07_chr3	0.0540444709538462
sim_12_selection_model_s07_chr3	0.410910655
sim_13_selection_model_s07_chr3	0.0419415102
sim_14_selection_model_s07_chr3	0.3578847076375
sim_15_selection_model_s07_chr3	0.10704783672
sim_16_selection_model_s07_chr3	0.261666393333333
sim_17_selection_model_s07_chr3	0.363948448
sim_18_selection_model_s07_chr3	NA
sim_19_selection_model_s07_chr3	0.3511851
sim_20_selection_model_s07_chr3	0.318968022445161
