#IID	F_ROH	ROH_length_kB	KBAVG
3331	0.27943	25803.8	5160.75
3332	0.20276	18723.7	6241.24
3333	0.38264	35334.8	7066.95
3334	0.16103	14870.1	4956.68
3335	0.23130	21359.9	7119.97
3336	0.16919	15624.2	3906.04
3337	0.17003	15701.3	5233.78
3338	0.24545	22665.9	7555.3
3339	0.11269	10406.1	10406.1
3340	0.16178	14939.8	3734.94
3341	0.33165	30626.2	6125.25
3342	0.33738	31155.5	6231.1
3343	0.21612	19957.6	4989.39
3344	0.39493	36470.4	7294.07
3345	0.18335	16931.2	5643.74
3346	0.40642	37531.6	9382.91
3347	0.33551	30983.2	5163.87
3348	0.37597	34719.4	5786.57
3349	0.26303	24289.3	4857.85
3350	0.33856	31264.3	6252.86
3351	0.20765	19175.9	4793.97
3352	0.18029	16649.2	5549.73
3353	0.75808	70005.5	23335.2
3354	0.43275	39962.3	7992.47
3355	0.40685	37571.3	5367.33
3356	0.23521	21721	4344.19
3357	0.20725	19138.2	3827.65
3358	0.31300	28904.4	5780.88
3359	0.26487	24460	4892.01
3360	0.11063	10216.2	3405.39
3361	0.28040	25893.5	4315.58
3362	0.16489	15226.7	3806.68
3363	0.21160	19540.6	3908.12
3364	0.33370	30815.3	5135.88
3365	0.29681	27409	9136.35
3366	0.31395	28992.1	4832.01
3367	0.08388	7746.36	7746.36
3368	0.26639	24600.1	8200.02
3369	0.42019	38802.8	4850.35
3370	0.31762	29331.1	9777.02
3371	0.40625	37515.7	6252.61
3372	0.15655	14456.9	7228.43
3373	0.32741	30234.8	6046.97
3374	0.35184	32491.1	8122.77
3375	0.42217	38985.8	12995.3
3376	0.22179	20481.8	5120.45
3377	0.10672	9854.72	4927.36
3378	0.41135	37986.1	5426.58
3379	0.25197	23268.8	5817.21
3380	0.13747	12695.2	4231.74
3381	0.12010	11090.7	5545.37
3382	0.48245	44552	8910.4
3383	0.26654	24613.4	8204.45
3384	0.19409	17923	4480.76
3385	0.22041	20354.3	4070.86
3386	0.19782	18267.7	6089.24
3387	0.11564	10678.9	5339.43
3388	0.21105	19489.5	6496.51
3389	0.15345	14170.9	7085.43
3390	0.19417	17930.7	5976.9
3391	0.18800	17361.2	4340.31
3392	0.21949	20269.4	6756.46
3393	0.23691	21877.6	5469.39
3394	0.03350	3093.92	3093.92
3395	0.36804	33986.6	11328.9
3396	0.15312	14139.9	4713.3
3397	0.14856	13718.8	4572.95
3398	0.32838	30324.9	7581.22
3399	0.40489	37389.7	6231.62
3400	0.27054	24983.5	4996.69
