Sim_name	Avg_He
sim_1_selection_model_s04_chr3	0.390803789545455
sim_2_selection_model_s04_chr3	0.17301169596
sim_3_selection_model_s04_chr3	0.397086167519305
sim_4_selection_model_s04_chr3	0.334640994200291
sim_5_selection_model_s04_chr3	0.392384507357919
sim_6_selection_model_s04_chr3	0.1118490168
sim_7_selection_model_s04_chr3	NA
sim_8_selection_model_s04_chr3	NA
sim_9_selection_model_s04_chr3	0.385820008367695
sim_10_selection_model_s04_chr3	NA
sim_11_selection_model_s04_chr3	0.130612648093878
sim_12_selection_model_s04_chr3	NA
sim_13_selection_model_s04_chr3	0.405868836605882
sim_14_selection_model_s04_chr3	0.336942912316239
sim_15_selection_model_s04_chr3	NA
sim_16_selection_model_s04_chr3	0.378612280426824
sim_17_selection_model_s04_chr3	0.23369598
sim_18_selection_model_s04_chr3	0.414496024076479
sim_19_selection_model_s04_chr3	0.304213326666667
sim_20_selection_model_s04_chr3	0.26620878
