Sim_name	Avg_He
sim_1_selection_model_s01_chr3	0.107737732057778
sim_2_selection_model_s01_chr3	0.375560628739489
sim_3_selection_model_s01_chr3	0.388821736335024
sim_4_selection_model_s01_chr3	0.163070746187879
sim_5_selection_model_s01_chr3	0.18279895554
sim_6_selection_model_s01_chr3	0.437589044555744
sim_7_selection_model_s01_chr3	0.423800538238047
sim_8_selection_model_s01_chr3	0.335828675783531
sim_9_selection_model_s01_chr3	NA
sim_10_selection_model_s01_chr3	0.168733541123636
sim_11_selection_model_s01_chr3	0.280802642205128
sim_12_selection_model_s01_chr3	0.1350276698
sim_13_selection_model_s01_chr3	NA
sim_14_selection_model_s01_chr3	0.392531202195751
sim_15_selection_model_s01_chr3	0.157188529575
sim_16_selection_model_s01_chr3	0.179018572892857
sim_17_selection_model_s01_chr3	0.433626672945326
sim_18_selection_model_s01_chr3	0.095
sim_19_selection_model_s01_chr3	NA
sim_20_selection_model_s01_chr3	0.11953981328
