Sim_name	Avg_He
sim_1_selection_model_s02_chr3	0.20952558
sim_2_selection_model_s02_chr3	0.23179512
sim_3_selection_model_s02_chr3	NA
sim_4_selection_model_s02_chr3	0.223047342608953
sim_5_selection_model_s02_chr3	0.101456767933333
sim_6_selection_model_s02_chr3	0.1375930752
sim_7_selection_model_s02_chr3	0.411753081955556
sim_8_selection_model_s02_chr3	0.1646850168
sim_9_selection_model_s02_chr3	0.107822449933333
sim_10_selection_model_s02_chr3	0.431957906618197
sim_11_selection_model_s02_chr3	0.360528597500911
sim_12_selection_model_s02_chr3	0.211737942250586
sim_13_selection_model_s02_chr3	0.11191044741
sim_14_selection_model_s02_chr3	0.151463674201948
sim_15_selection_model_s02_chr3	NA
sim_16_selection_model_s02_chr3	NA
sim_17_selection_model_s02_chr3	0.160871900229444
sim_18_selection_model_s02_chr3	0.122911848025
sim_19_selection_model_s02_chr3	0.1399050752
sim_20_selection_model_s02_chr3	0.436792328659596
