#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.57002	52706.3	7529.48
2552	0.34651	32040	8010.01
2553	0.27421	25354.7	6338.67
2554	0.07704	7123.76	7123.76
2555	0.27260	25205.4	6301.35
2556	0.28804	26633.4	8877.81
2557	0.44768	41394.1	8278.83
2558	0.35688	32998.4	8249.6
2559	0.17113	15823.5	7911.76
2560	0.22681	20972	6990.66
2561	0.38211	35331.3	8832.83
2562	0.11836	10944	3648
2563	0.32633	30173.6	10057.9
2564	0.29046	26857.1	6714.27
2565	0.87660	81054.1	40527.1
2566	0.26870	24844.9	8281.64
2567	0.43472	40196.1	20098
2568	0.34310	31724.6	6344.93
2569	0.54971	50828.6	8471.43
2570	0.28258	26128.5	6532.12
2571	0.34559	31954.9	7988.71
2572	0.21696	20060.7	6686.89
2573	0.24113	22295.9	4459.19
2574	0.14696	13588.6	4529.54
2575	0.28746	26579.6	8859.86
2576	0.41977	38814.2	7762.83
2577	0.39336	36371.8	9092.94
2578	0.04439	4104.14	4104.14
2579	0.45099	41701	10425.3
2580	0.03797	3511.26	3511.26
2581	0.69272	64052.4	16013.1
2582	0.24201	22377	11188.5
2583	0.27667	25582.5	12791.3
2584	0.42189	39010	13003.3
2585	0.45106	41707.4	8341.48
2586	0.29760	27517.5	6879.37
2587	0.27652	25568.1	8522.68
2588	0.15264	14113.7	7056.84
2589	0.33066	30574.4	7643.6
2590	0.28259	26129.6	6532.4
2591	0.11201	10357.2	5178.62
2592	0.10778	9966.02	4983.01
2593	0.08154	7539.92	3769.96
2594	0.16788	15522.9	5174.31
2595	0.31783	29387.9	9795.97
2596	0.56469	52213.9	8702.32
2597	0.49083	45384.6	22692.3
2598	0.18466	17074.1	4268.53
2599	0.24621	22765.4	7588.47
2600	0.69102	63895	21298.3
