#IID	F_ROH	ROH_length_kB	KBAVG
10551	0.27460	25385.5	5077.09
10552	0.50980	47127.9	15709.3
10553	0.22488	20789.4	5197.34
10554	0.52048	48115.7	12028.9
10555	0.32450	29998.6	7499.66
10556	0.29972	27707.6	4617.93
10557	0.80325	74256.5	14851.3
10558	0.09364	8656.87	4328.43
10559	0.00000	0	0
10560	0.27368	25300.1	6325.02
10561	0.46839	43300.1	10825
10562	0.15914	14711.8	4903.94
10563	0.36042	33318.5	16659.2
10564	0.20234	18705.6	4676.39
10565	0.31916	29505.1	5901.02
10566	0.31299	28934.5	7233.63
10567	0.42850	39612.4	7922.48
10568	0.21050	19459.4	9729.7
10569	0.40738	37660.2	7532.04
10570	0.00000	0	0
10571	0.25341	23426.1	7808.71
10572	0.18390	17000.4	5666.81
10573	0.19829	18330.7	6110.24
10574	0.21042	19452.1	6484.03
10575	0.13777	12736.5	6368.24
10576	0.31712	29316	14658
10577	0.18233	16855.3	5618.43
10578	0.22618	20909.2	6969.73
10579	0.10257	9482.23	4741.12
10580	0.12733	11771.1	11771.1
10581	0.35817	33110.6	6622.11
10582	0.27379	25310.5	5062.1
10583	0.42272	39078.2	19539.1
10584	0.13988	12931.4	6465.72
10585	0.19768	18274.3	6091.44
10586	0.33650	31107.5	7776.87
10587	0.62188	57489.9	14372.5
10588	0.28809	26632.7	13316.4
10589	0.24233	22402.3	7467.45
10590	0.56231	51983	10396.6
10591	0.19718	18228.2	4557.06
10592	0.09511	8792.77	4396.39
10593	0.08679	8023.68	4011.84
10594	0.50352	46547.3	11636.8
10595	0.20427	18883.5	6294.49
10596	0.14333	13250.1	6625.06
10597	0.11247	10397.4	5198.72
10598	0.46474	42962.9	7160.48
10599	0.56800	52508.8	13127.2
10600	0.08069	7459	3729.5
