#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.24251	22388.9	5597.23
2552	0.31944	29491.8	9830.6
2553	0.27617	25497.2	5099.45
2554	0.22359	20642.5	6880.84
2555	0.22455	20731.5	4146.31
2556	0.25614	23647.2	5911.8
2557	0.17191	15871.3	5290.43
2558	0.14612	13490	4496.66
2559	0.33446	30878.6	7719.66
2560	0.16540	15270.3	7635.17
2561	0.50270	46411	15470.3
2562	0.34916	32235.2	5372.54
2563	0.20882	19279	3855.8
2564	0.27846	25707.9	8569.28
2565	0.20022	18484.4	9242.22
2566	0.33365	30803.2	15401.6
2567	0.24787	22883.6	11441.8
2568	0.03890	3591.07	3591.07
2569	0.15361	14182.1	4727.38
2570	0.26786	24729.6	6182.4
2571	0.23497	21693.2	7231.08
2572	0.12804	11820.6	5910.28
2573	0.08246	7613.39	3806.7
2574	0.16397	15138.3	7569.15
2575	0.13121	12114	4037.99
2576	0.20970	19360.5	4840.13
2577	0.23613	21800.1	7266.69
2578	0.20746	19153	4788.25
2579	0.23492	21688.9	5422.23
2580	0.24242	22380.7	4476.14
2581	0.10285	9495.3	4747.65
2582	0.18545	17121.2	8560.6
2583	0.13182	12170	4056.65
2584	0.29244	26998.6	4499.77
2585	0.36480	33679	6735.8
2586	0.31648	29217.9	7304.48
2587	0.17137	15821.3	7910.66
2588	0.28406	26224.8	5244.96
2589	0.44292	40891.9	5841.7
2590	0.18849	17401.8	5800.58
2591	0.29178	26938	4489.67
2592	0.16768	15480.6	5160.19
2593	0.19194	17720.2	4430.04
2594	0.25191	23257.2	7752.41
2595	0.11304	10436.2	5218.09
2596	0.22872	21116.3	7038.76
2597	0.14860	13719.6	4573.2
2598	0.33094	30553.7	7638.42
2599	0.34954	32270.2	10756.7
2600	0.39065	36066.2	9016.55
