#IID	F_ROH	ROH_length_kB	KBAVG
20551	0.16003	14789.1	4929.7
20552	0.06135	5669.66	5669.66
20553	0.50575	46737.2	11684.3
20554	0.31845	29428.1	9809.38
20555	0.31600	29202.5	7300.63
20556	0.34235	31637.4	15818.7
20557	0.30506	28191.4	5638.27
20558	0.05339	4933.96	4933.96
20559	0.20033	18512.4	9256.18
20560	0.34664	32033.9	10678
20561	0.05713	5279.88	5279.88
20562	0.30096	27812.5	6953.12
20563	0.27145	25085.4	8361.8
20564	0.28264	26119.2	5223.85
20565	0.33202	30682.1	6136.42
20566	0.34094	31507.2	7876.81
20567	0.22281	20590.3	6863.43
20568	0.17171	15868.3	5289.44
20569	0.16747	15476.6	7738.28
20570	0.53054	49028.1	12257
20571	0.16845	15567	7783.48
20572	0.18069	16697.6	8348.81
20573	0.04767	4404.85	4404.85
20574	0.40001	36965.9	9241.48
20575	0.23804	21997.3	10998.6
20576	0.33750	31189.2	10396.4
20577	0.25010	23111.8	7703.93
20578	0.15702	14510.3	4836.76
20579	0.05624	5197.32	5197.32
20580	0.23518	21733.6	5433.4
20581	0.24056	22230.3	7410.12
20582	0.35512	32817.5	10939.2
20583	0.18454	17053.8	5684.61
20584	0.26611	24591.3	8197.11
20585	0.39603	36597.7	7319.53
20586	0.25025	23126	7708.66
20587	0.05536	5115.57	5115.57
20588	0.08633	7978.33	3989.17
20589	0.18485	17082.1	4270.52
20590	0.42112	38916.1	9729.02
20591	0.31269	28896.4	9632.13
20592	0.42001	38813.8	6468.96
20593	0.21257	19643.5	6547.85
20594	0.50391	46567.3	11641.8
20595	0.05215	4819.42	4819.42
20596	0.20650	19082.7	6360.89
20597	0.24952	23058.8	5764.71
20598	0.32391	29933.3	9977.76
20599	0.16477	15227.1	7613.55
20600	0.37749	34884.5	8721.13
