#IID	F_ROH	ROH_length_kB	KBAVG
4551	0.41138	38024.7	7604.94
4552	0.10743	9929.91	4964.95
4553	0.07010	6479.06	6479.06
4554	0.42088	38902.3	7780.47
4555	0.14783	13664.3	4554.78
4556	0.25326	23408.8	11704.4
4557	0.43356	40074.4	8014.88
4558	0.33771	31214.8	6242.96
4559	0.28928	26738.6	8912.85
4560	0.32212	29774	9924.66
4561	0.03859	3566.72	3566.72
4562	0.16342	15105	5035.01
4563	0.38325	35424.5	8856.11
4564	0.36801	34016	8504
4565	0.07807	7216.27	3608.14
4566	0.31660	29263.8	9754.6
4567	0.20434	18887.6	4721.9
4568	0.46651	43120.1	10780
4569	0.77165	71324.8	23774.9
4570	0.29553	27316.6	13658.3
4571	0.04804	4440.67	4440.67
4572	0.16576	15321.2	15321.2
4573	0.33338	30814.7	7703.68
4574	0.57537	53182.2	53182.2
4575	0.55883	51653.9	25826.9
4576	0.23855	22049.3	11024.6
4577	0.20190	18661.7	18661.7
4578	0.44037	40704.2	10176.1
4579	0.31224	28860.8	9620.27
4580	0.58238	53830.6	17943.5
4581	0.08495	7851.87	3925.94
4582	0.03878	3584.23	3584.23
4583	0.12795	11826.6	3942.2
4584	0.06648	6145.2	3072.6
4585	0.54914	50758.3	16919.4
4586	0.14652	13543.5	6771.75
4587	0.30889	28551.5	5710.3
4588	0.16110	14890.6	4963.54
4589	0.76134	70371.5	35185.8
4590	0.26892	24856.9	12428.5
4591	0.22435	20737.3	5184.33
4592	0.13132	12137.8	12137.8
4593	0.15478	14306.9	7153.47
4594	0.30304	28010.2	7002.54
4595	0.41002	37898.4	12632.8
4596	0.08729	8068.03	4034.01
4597	0.55654	51442	10288.4
4598	0.00000	0	0
4599	0.41371	38239.8	7647.96
4600	0.58499	54071.2	27035.6
