Sim_name	Avg_He
sim_1_selection_model_s03_chr3	0.0138608
sim_2_selection_model_s03_chr3	0.00124
sim_3_selection_model_s03_chr3	0.018687037037037
sim_4_selection_model_s03_chr3	0
sim_5_selection_model_s03_chr3	0.00937058823529412
sim_6_selection_model_s03_chr3	0.00505871794871795
sim_7_selection_model_s03_chr3	0.0592858035714286
sim_8_selection_model_s03_chr3	0.00524725490196078
sim_9_selection_model_s03_chr3	0.00281034482758621
sim_10_selection_model_s03_chr3	0
sim_11_selection_model_s03_chr3	0.00767738993710692
sim_12_selection_model_s03_chr3	0.00696470588235294
sim_13_selection_model_s03_chr3	0
sim_14_selection_model_s03_chr3	0.0282695970695971
sim_15_selection_model_s03_chr3	0.110554914965986
sim_16_selection_model_s03_chr3	0.05542
sim_17_selection_model_s03_chr3	0.0248706896551724
sim_18_selection_model_s03_chr3	0.0553197402597403
sim_19_selection_model_s03_chr3	0.00447729064039409
sim_20_selection_model_s03_chr3	0.00199555555555556
