Sim_name	Avg_He
sim_1_selection_model_s02_chr3	0.004264375
sim_2_selection_model_s02_chr3	0.0355238
sim_3_selection_model_s02_chr3	0.0807207912087912
sim_4_selection_model_s02_chr3	0.0468041666666667
sim_5_selection_model_s02_chr3	0.0027421875
sim_6_selection_model_s02_chr3	0.00197931034482759
sim_7_selection_model_s02_chr3	0.0171948971193416
sim_8_selection_model_s02_chr3	0.046437068452381
sim_9_selection_model_s02_chr3	0.0407210351966874
sim_10_selection_model_s02_chr3	0.0515375776397516
sim_11_selection_model_s02_chr3	0.00979644444444444
sim_12_selection_model_s02_chr3	0.0218343323996265
sim_13_selection_model_s02_chr3	0.0534850148809524
sim_14_selection_model_s02_chr3	0.0357520512820513
sim_15_selection_model_s02_chr3	0.0112055832703452
sim_16_selection_model_s02_chr3	0.00350243128145567
sim_17_selection_model_s02_chr3	0.00793276595744681
sim_18_selection_model_s02_chr3	0.00109756097560976
sim_19_selection_model_s02_chr3	0.006809375
sim_20_selection_model_s02_chr3	0.0189011904761905
