Sim_name	Avg_He
sim_1_selection_model_s01_chr3	0.0567880833333333
sim_2_selection_model_s01_chr3	0.098378127340824
sim_3_selection_model_s01_chr3	0.0488235416666667
sim_4_selection_model_s01_chr3	0.0075
sim_5_selection_model_s01_chr3	0.0693597530864198
sim_6_selection_model_s01_chr3	0.0367968666666667
sim_7_selection_model_s01_chr3	0.0523790726817043
sim_8_selection_model_s01_chr3	0.0115733333333333
sim_9_selection_model_s01_chr3	0.00615622758194187
sim_10_selection_model_s01_chr3	0.0190185
sim_11_selection_model_s01_chr3	0
sim_12_selection_model_s01_chr3	0.0492790612244898
sim_13_selection_model_s01_chr3	0.00250860606060606
sim_14_selection_model_s01_chr3	0.0869723188405797
sim_15_selection_model_s01_chr3	0.0332863832199546
sim_16_selection_model_s01_chr3	0.00260945945945946
sim_17_selection_model_s01_chr3	0.0761589089305756
sim_18_selection_model_s01_chr3	0.0294111428571429
sim_19_selection_model_s01_chr3	0.0200643915343915
sim_20_selection_model_s01_chr3	0.0160939506172839
