#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.39497	37122.9	7424.58
2552	0.39378	37010.9	7402.18
2553	0.70682	66432.8	13286.6
2554	0.11778	11070	3689.99
2555	0.00000	0	0
2556	0.41222	38744.3	12914.8
2557	0.42683	40116.9	8023.39
2558	0.19161	18009.2	6003.06
2559	0.03530	3317.53	3317.53
2560	0.17566	16510.1	8255.05
2561	0.14363	13499.8	6749.89
2562	0.29762	27973.2	6993.3
2563	0.30569	28731.3	14365.7
2564	0.23359	21954.7	7318.22
2565	0.10009	9406.98	4703.49
2566	0.42228	39689.2	6614.87
2567	0.24307	22846.1	7615.38
2568	0.24604	23125.2	7708.39
2569	0.92128	86590	43295
2570	0.09334	8772.86	8772.86
2571	0.14378	13513.7	6756.86
2572	0.25435	23905.7	11952.9
2573	0.60778	57124.9	19041.6
2574	0.24875	23380	7793.34
2575	0.36009	33844.5	6768.9
2576	0.14255	13398.1	4466.02
2577	0.11790	11081.4	3693.79
2578	0.37697	35430.7	8857.67
2579	0.11716	11011.7	5505.85
2580	0.23270	21871.3	7290.44
2581	0.29492	27719.1	6929.77
2582	0.30529	28693.7	9564.57
2583	0.55333	52006.6	13001.6
2584	0.20137	18926.9	6308.98
2585	0.31042	29175.7	7293.94
2586	0.36452	34261	8565.25
2587	0.66217	62236.4	15559.1
2588	0.16605	15606.9	5202.31
2589	0.35067	32959	10986.3
2590	0.24188	22734.3	7578.1
2591	0.27091	25462.4	6365.59
2592	0.50057	47047.8	11762
2593	0.14781	13892.7	4630.9
2594	0.34417	32348	5391.33
2595	0.11108	10440.3	5220.16
2596	0.12861	12088.2	6044.09
2597	0.22949	21569.5	7189.85
2598	0.30751	28902.3	7225.58
2599	0.11031	10367.5	5183.77
2600	0.37536	35279.8	11759.9
