#IID	F_ROH	ROH_length_kB	KBAVG
10551	0.61551	57770.8	11554.2
10552	0.26533	24903.1	6225.78
10553	0.44923	42164.5	7027.42
10554	0.37415	35117.7	8779.44
10555	0.03860	3622.71	3622.71
10556	0.38596	36226	9056.5
10557	0.26946	25290.8	8430.26
10558	0.55348	51948.5	12987.1
10559	0.23049	21633.9	5408.47
10560	0.21055	19761.7	6587.24
10561	0.49364	46332.7	15444.2
10562	0.28587	26831.4	8943.8
10563	0.18452	17319	5772.98
10564	0.36471	34231.3	8557.83
10565	0.31740	29791.1	9930.36
10566	0.23565	22117.7	5529.42
10567	0.17241	16182	4045.5
10568	0.74426	69855.6	69855.6
10569	0.27710	26008.5	8669.48
10570	0.15275	14336.9	4778.98
10571	0.06821	6402.23	3201.11
10572	0.38157	35813.6	17906.8
10573	0.24629	23116.6	5779.14
10574	0.22992	21580	5395.01
10575	0.03789	3556.72	3556.72
10576	0.36011	33799.7	6759.94
10577	0.34661	32532.5	6506.51
10578	0.76082	71409.3	23803.1
10579	0.22656	21265	5316.26
10580	0.07512	7050.75	3525.37
10581	0.74726	70136.5	23378.8
10582	0.32315	30330.6	7582.64
10583	0.42567	39953.2	13317.7
10584	0.47627	44702.3	14900.8
10585	0.11603	10890	3629.99
10586	0.59029	55404	27702
10587	0.26452	24827.5	4965.5
10588	0.19123	17948.6	5982.86
10589	0.16314	15311.8	5103.92
10590	0.26669	25031.6	6257.91
10591	0.31809	29855.9	4975.98
10592	0.36358	34124.8	11374.9
10593	0.15182	14249.5	14249.5
10594	0.48324	45356.7	9071.34
10595	0.45765	42954.2	14318.1
10596	0.37699	35383.8	7076.77
10597	0.35192	33031.1	4128.89
10598	0.18368	17240.1	8620.04
10599	0.34753	32618.3	8154.58
10600	0.12955	12159.7	4053.23
