#IID	F_ROH	ROH_length_kB	KBAVG
6551	0.40036	36984.5	7396.9
6552	0.52103	48131.6	8021.94
6553	0.42923	39651.4	7930.27
6554	0.57861	53450.8	17816.9
6555	0.37330	34484.4	6896.89
6556	0.24729	22844.5	5711.12
6557	0.29503	27254.3	6813.57
6558	0.32145	29694.6	5938.93
6559	0.38647	35701.1	5950.19
6560	0.43964	40612.7	6768.78
6561	0.38057	35156.2	8789.06
6562	0.26163	24169	8056.33
6563	0.27832	25711.1	6427.78
6564	0.56801	52471.8	7495.98
6565	0.19435	17953.8	5984.6
6566	0.26269	24267.1	4853.41
6567	0.22597	20875	6958.32
6568	0.13867	12810.4	6405.22
6569	0.85534	79014.4	79014.4
6570	0.21126	19516.1	6505.38
6571	0.39841	36804.5	6134.08
6572	0.24362	22505.1	5626.28
6573	0.28135	25990.4	6497.59
6574	0.68384	63171.9	21057.3
6575	0.40033	36981.7	7396.34
6576	0.34626	31987	4569.56
6577	0.45022	41590.6	8318.12
6578	0.24032	22200.1	4440.02
6579	0.58736	54259.4	13564.8
6580	0.23672	21868.1	7289.36
6581	0.46797	43230.2	6175.74
6582	0.24224	22378	11189
6583	0.32964	30451.7	10150.6
6584	0.19342	17867.3	4466.81
6585	0.40132	37073.1	12357.7
6586	0.31719	29301.3	7325.32
6587	0.23705	21898.6	5474.66
6588	0.26304	24298.7	12149.4
6589	0.92700	85634.8	85634.8
6590	0.53557	49475.1	12368.8
6591	0.37183	34348.8	6869.75
6592	0.91674	84686.3	28228.8
6593	0.67814	62644.8	12529
6594	0.60540	55925.7	18641.9
6595	0.21576	19931.4	4982.84
6596	0.35309	32617.8	10872.6
6597	0.34719	32072.3	6414.46
6598	0.43959	40608.6	8121.73
6599	0.63720	58863.1	14715.8
6600	0.34091	31492.9	7873.22
