#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.19986	18774.5	4693.62
2552	0.17282	16233.8	8116.92
2553	0.16120	15143	5047.66
2554	0.58096	54573.6	18191.2
2555	0.22656	21282.7	4256.54
2556	0.15844	14883.6	7441.79
2557	0.30673	28813.4	9604.47
2558	0.14157	13298.7	6649.35
2559	0.09340	8773.66	8773.66
2560	0.31615	29698.3	14849.2
2561	0.08552	8033.83	4016.92
2562	0.20944	19674.1	6558.03
2563	0.08701	8173.17	4086.59
2564	0.10174	9556.71	4778.36
2565	0.13245	12441.9	4147.31
2566	0.19543	18357.6	4589.39
2567	0.54766	51445.4	17148.5
2568	0.40583	38122.3	9530.57
2569	0.41059	38569.3	12856.4
2570	0.09314	8749	8749
2571	0.25405	23864.4	4772.89
2572	0.32693	30710.9	10237
2573	0.00000	0	0
2574	0.33714	31670.1	7917.52
2575	0.06784	6372.72	3186.36
2576	0.19551	18365.7	6121.91
2577	0.96641	90781.4	45390.7
2578	0.24747	23247	7749.01
2579	0.24009	22553.4	5638.36
2580	0.22774	21393	7130.99
2581	0.18300	17190.4	5730.14
2582	0.21275	19985.2	9992.62
2583	0.38855	36499.1	9124.78
2584	0.24980	23465.1	5866.28
2585	0.40873	38395	7679.01
2586	0.30625	28767.8	9589.27
2587	0.50746	47669.3	23834.7
2588	0.27975	26278.4	8759.47
2589	0.30568	28714.6	7178.64
2590	0.07341	6895.54	3447.77
2591	0.16611	15604.1	5201.38
2592	0.47734	44839.5	11209.9
2593	0.29470	27683	5536.59
2594	0.31142	29253.6	7313.4
2595	0.14607	13720.9	4573.65
2596	0.66724	62678.1	20892.7
2597	0.08721	8192.41	4096.2
2598	0.06942	6520.91	3260.46
2599	0.10496	9859.8	3286.6
2600	0.04265	4006.59	4006.59
