#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.19736	18239.4	1823.94
34427	0.29463	27228.6	1944.9
34428	0.32433	29973.7	2497.81
34429	0.25363	23439.2	2130.83
34430	0.29732	27476.9	2497.9
34431	0.20469	18916.6	2101.84
34432	0.42133	38937.8	2595.86
34433	0.72458	66963.1	5151.01
34434	0.31435	29050.9	2420.91
34435	0.29047	26844.6	2237.05
34436	0.35876	33155.2	2368.23
34437	0.30971	28622.2	2201.71
34438	0.34521	31903.4	3190.34
34439	0.33218	30699.2	2790.84
34440	0.24887	22999.3	4599.85
34441	0.29032	26830.1	2439.1
34442	0.29428	27195.9	2091.99
34443	0.32229	29784.6	2127.47
34444	0.29954	27682.1	2129.39
34445	0.31249	28879.4	2221.49
34446	0.21110	19509.4	1773.58
34447	0.24938	23047.1	2304.71
34448	0.18846	17416.8	3483.35
34449	0.32985	30483.9	2540.32
34450	0.28259	26115.7	1741.05
34451	0.30746	28414.2	3157.13
34452	0.29670	27420.3	2492.75
34453	0.45226	41796.6	2612.29
34454	0.31687	29284.3	4183.48
34455	0.22193	20510.2	2563.77
34456	0.52103	48151.3	3703.95
34457	0.31812	29399.8	2939.98
34458	0.22210	20525.3	2280.59
34459	0.32409	29951.1	2495.93
34460	0.28102	25971.2	2164.27
34461	0.33511	30969.4	2212.1
34462	0.36686	33903.8	2260.25
34463	0.34438	31826.6	2273.33
34464	0.26072	24094.6	2007.88
34465	0.31433	29049.4	2640.85
34466	0.36976	34171.4	2847.61
34467	0.33971	31394.3	2616.19
34468	0.22900	21163.7	2351.52
34469	0.24872	22986.2	2298.62
34470	0.47866	44236.1	4021.46
34471	0.32940	30442.3	2029.48
34472	0.33665	31112.3	2592.69
34473	0.31839	29424.6	2452.05
34474	0.18690	17272.9	1919.21
34475	0.39454	36462.1	4051.35
34476	0.28713	26535.1	1895.37
34477	0.35288	32612.2	2508.63
34478	0.30667	28341	2180.08
34479	0.21617	19977.2	1816.11
34480	0.36543	33771.6	2597.81
34481	0.38291	35387.5	3217.05
34482	0.36623	33845.4	2417.53
34483	0.37153	34335	2289
34484	0.33296	30771.2	2051.41
34485	0.31126	28765.2	2212.71
34486	0.32561	30091.6	2006.1
34487	0.35644	32941.1	2533.93
34488	0.29022	26821.2	2438.29
34489	0.20536	18978.7	1725.33
34490	0.28925	26731.8	2673.18
34491	0.39509	36512.4	2434.16
34492	0.30246	27952	2329.34
34493	0.33904	31332.7	2088.85
34494	0.39252	36275.3	3627.53
34495	0.23314	21546.2	2394.02
34496	0.30304	28006.2	1867.08
34497	0.34005	31425.8	3142.58
34498	0.25567	23628.3	1817.56
34499	0.22494	20788.2	2309.8
34500	0.37816	34948	2496.29
34501	0.28996	26796.6	2977.4
34502	0.22133	20454.9	1859.54
34503	0.33416	30881.9	2807.45
34504	0.32575	30105	2315.77
34505	0.17002	15712.7	1964.09
34506	0.31869	29452.5	2677.5
34507	0.24919	23029	2878.62
34508	0.42207	39006.5	2294.5
34509	0.34270	31670.9	3518.99
34510	0.29429	27197.1	2092.09
34511	0.40778	37685.6	2691.83
34512	0.30757	28424.9	2368.74
34513	0.37124	34308.8	2450.63
34514	0.36065	33329.9	2083.12
34515	0.45252	41820.6	3216.97
34516	0.23611	21820.6	2182.06
34517	0.44987	41575.7	2188.2
34518	0.31022	28669.5	2866.95
34519	0.31645	29245.3	2658.66
34520	0.23972	22154.3	1846.19
34521	0.34858	32214.1	2301
34522	0.26051	24075	2006.25
34523	0.32416	29957.6	2139.83
34524	0.14681	13567.8	1938.26
34525	0.26321	24324.6	2027.05
34526	0.28459	26300.4	2023.11
34527	0.25937	23970.2	2397.02
34528	0.26082	24104.2	3013.02
34529	0.21389	19767	2196.33
34530	0.34368	31761.9	2117.46
34531	0.24588	22723.2	2065.75
34532	0.33671	31117.3	2593.11
34533	0.37613	34760.9	3160.08
34534	0.46354	42838.9	2519.93
34535	0.18739	17318.3	1924.25
34536	0.26739	24711.2	1900.86
34537	0.20747	19173.5	1917.35
34538	0.27627	25532.3	1823.73
34539	0.23971	22152.7	2461.42
34540	0.30405	28099.4	2161.49
34541	0.40894	37792.8	3435.71
34542	0.46690	43149.6	4794.4
34543	0.22234	20548.1	2054.81
34544	0.37970	35090.4	2924.2
34545	0.26287	24293.4	2208.5
34546	0.24267	22426.6	2491.85
34547	0.19124	17673.7	1767.37
34548	0.37224	34401.1	2023.59
34549	0.18118	16744.2	1860.47
34550	0.21027	19432.3	2159.14
34551	0.22986	21242.7	1931.15
34552	0.25448	23518.3	2613.14
34553	0.27109	25053	2505.3
34554	0.35636	32933.9	2352.42
34555	0.26899	24858.6	2071.55
34556	0.27419	25340	2534
34557	0.30862	28521.9	2193.99
34558	0.28729	26549.9	1659.37
34559	0.31361	28982.8	2070.2
34560	0.19344	17877	2234.62
34561	0.27414	25335	1948.85
34562	0.26362	24362.7	2214.79
34563	0.33248	30726.9	3072.69
34564	0.39333	36350.1	2796.16
34565	0.26454	24447.9	2037.32
34566	0.18792	17366.5	1929.62
