#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.36797	33999.1	1888.84
34427	0.42906	39644.1	2831.72
34428	0.51278	47379.3	3158.62
34429	0.43649	40330.3	3102.33
34430	0.27442	25355.4	2535.54
34431	0.41904	38718.3	3519.84
34432	0.39531	36525.9	2029.22
34433	0.32891	30390.2	2762.75
34434	0.31883	29458.8	3273.2
34435	0.31346	28962.8	2413.57
34436	0.31275	28897.4	2222.87
34437	0.37374	34532.4	3453.24
34438	0.28320	26167.4	2907.49
34439	0.52237	48265.7	2413.29
34440	0.41530	38373.1	2558.21
34441	0.31112	28746.3	2211.26
34442	0.29980	27700.3	2308.36
34443	0.39859	36828.8	2630.63
34444	0.50354	46526	3323.29
34445	0.34848	32198.2	2476.78
34446	0.36116	33370.3	2383.59
34447	0.43707	40384.5	3365.37
34448	0.34164	31567	2428.23
34449	0.21982	20310.7	2538.84
34450	0.19354	17882.3	1788.23
34451	0.50814	46950.7	2934.42
34452	0.28766	26579.2	2044.55
34453	0.28747	26561.8	2951.31
34454	0.27099	25038.4	2276.22
34455	0.30031	27748	2522.55
34456	0.40865	37758.6	3775.86
34457	0.21764	20109	2010.9
34458	0.50273	46450.7	2903.17
34459	0.28382	26224.3	1873.17
34460	0.39764	36740.5	2826.19
34461	0.17654	16312.2	2039.02
34462	0.34157	31560.6	2254.33
34463	0.23899	22081.7	2760.21
34464	0.34567	31939.4	1996.21
34465	0.27710	25603.4	2327.58
34466	0.41900	38714.5	2978.04
34467	0.30858	28511.6	2036.54
34468	0.33161	30639.6	3404.4
34469	0.29818	27551	2755.1
34470	0.36512	33736.5	2108.53
34471	0.29522	27277.8	3409.73
34472	0.34110	31516.5	2626.38
34473	0.41353	38209.4	3184.11
34474	0.26745	24711.7	2246.52
34475	0.24351	22499.5	2045.41
34476	0.49372	45618.2	2534.34
34477	0.42117	38915	2993.46
34478	0.45158	41725.1	2196.06
34479	0.38297	35385.7	2948.81
34480	0.33832	31259.8	2404.6
34481	0.38124	35225.4	2201.59
34482	0.34382	31767.9	2269.14
34483	0.90683	83788.4	13964.7
34484	0.36321	33559.3	2397.09
34485	0.41982	38790.5	2983.89
34486	0.40317	37251.5	2865.5
34487	0.37220	34390	2149.38
34488	0.38745	35799.7	3254.52
34489	0.27397	25314	2109.5
34490	0.27132	25069.2	3133.65
34491	0.26125	24139.2	2682.13
34492	0.42184	38977.1	2784.08
34493	0.32049	29612.8	2277.91
34494	0.27084	25025	2780.55
34495	0.34277	31671.3	2436.26
34496	0.32217	29767.3	2706.12
34497	0.23785	21976.3	2441.81
34498	0.15133	13982.1	2330.35
34499	0.37441	34594.9	2306.33
34500	0.37803	34929	3175.37
34501	0.38022	35131.6	2509.4
34502	0.31685	29276.4	2661.49
34503	0.32998	30489	2540.75
34504	0.30257	27956.8	2329.73
34505	0.46012	42513.8	2361.88
34506	0.30390	28079.8	1871.99
34507	0.32719	30231.6	2325.51
34508	0.38200	35295.6	2715.05
34509	0.35524	32823.7	2524.9
34510	0.47212	43622.3	2566.02
34511	0.30651	28320.5	2178.5
34512	0.32152	29708	2285.23
34513	0.44995	41574.2	3198.02
34514	0.24297	22449.4	1726.88
34515	0.26731	24699	2469.9
34516	0.49987	46186.8	3299.06
34517	0.30199	27902.7	2325.22
34518	0.25532	23590.6	2144.6
34519	0.36213	33459.9	2389.99
34520	0.35775	33054.9	2361.06
34521	0.48071	44416.1	2776.01
34522	0.32105	29663.9	1853.99
34523	0.41336	38193.4	2937.96
34524	0.44160	40802.3	4533.59
34525	0.39758	36735.6	2825.82
34526	0.31808	29390.2	2449.18
34527	0.26525	24508.1	2228.01
34528	0.28056	25922.7	2160.22
34529	0.51028	47148.4	3367.74
34530	0.25267	23346.5	2122.41
34531	0.25733	23776.2	2641.8
34532	0.39320	36330.4	3027.54
34533	0.31926	29498.6	2458.22
34534	0.34560	31932.4	3548.05
34535	0.41025	37906.1	2105.89
34536	0.46287	42768	3289.84
34537	0.32487	30017.1	2309.01
34538	0.43428	40125.9	2360.35
34539	0.49912	46117.3	2427.22
34540	0.37738	34869.2	2179.32
34541	0.25250	23330.7	4666.14
34542	0.27080	25021.3	2274.66
34543	0.26940	24891.8	2262.89
34544	0.35058	32392.7	2491.75
34545	0.27351	25271.9	2105.99
34546	0.41471	38318.2	2737.01
34547	0.42014	38820.2	3529.11
34548	0.46324	42802.4	2853.49
34549	0.27447	25360.2	2305.47
34550	0.33968	31385.3	2241.8
34551	0.41388	38241.2	2731.51
34552	0.24592	22722.3	2065.67
34553	0.37993	35104.3	2194.02
34554	0.41279	38140.5	2383.78
34555	0.35314	32629.2	2719.1
34556	0.35319	32634.1	2175.61
34557	0.50312	46487.1	3099.14
34558	0.27600	25502	2318.36
34559	0.33294	30763	2563.58
34560	0.42796	39542.8	2636.18
34561	0.36320	33558.7	2796.56
34562	0.35088	32420.5	2161.36
34563	0.38210	35305.4	2715.8
34564	0.39812	36784.9	2299.05
34565	0.46776	43220	2542.35
34566	0.34055	31466.3	3146.63
34567	0.30224	27925.8	2148.14
34568	0.43291	40000	3636.36
34569	0.47976	44329	2955.26
34570	0.41195	38062.9	3171.91
34571	0.19629	18136.9	1813.69
34572	0.42255	39042.5	2788.75
34573	0.31735	29322.7	2932.27
34574	0.33596	31041.7	3104.17
34575	0.28170	26028.2	2002.17
34576	0.23633	21836.3	2183.63
34577	0.23496	21709.5	1973.59
34578	0.31397	29009.9	2417.49
34579	0.36743	33949.6	2263.31
34580	0.26136	24149	1857.62
34581	0.40013	36971.1	2640.79
34582	0.47542	43928	3379.08
34583	0.26553	24533.9	2230.35
34584	0.32597	30118.8	2509.9
34585	0.29718	27458.7	2496.25
34586	0.55200	51003.5	4636.68
34587	0.43609	40294	2518.38
34588	0.33436	30893.6	2206.69
34589	0.26642	24616.7	2051.39
34590	0.32345	29885.8	2716.89
34591	0.29257	27032.4	3379.05
34592	0.29219	26997.3	2076.72
34593	0.32303	29846.8	2131.91
34594	0.32354	29894.4	2491.2
34595	0.36650	33863.2	2821.93
34596	0.31403	29015.3	2637.76
34597	0.34393	31778.3	3177.83
34598	0.38827	35875.3	2391.69
34599	0.36660	33873.3	2605.64
34600	0.34281	31674.3	2436.49
34601	0.33140	30620.4	2187.17
34602	0.38142	35241.9	2517.28
34603	0.28092	25956.1	2884.01
34604	0.24614	22743	1895.25
34605	0.45138	41705.9	3208.14
34606	0.33645	31087.1	2826.1
34607	0.10031	9268.4	1853.68
34608	0.18166	16784.9	2397.85
34609	0.20953	19360.1	1936.01
34610	0.29914	27639.5	2512.68
34611	0.35457	32761.3	2730.11
34612	0.33179	30656.5	2358.19
34613	0.31976	29545.1	2462.09
34614	0.60792	56169.9	5616.99
34615	0.35189	32514	2955.82
34616	0.44875	41463.5	2764.23
34617	0.24547	22681.1	1890.09
34618	0.45789	42307.9	3254.46
34619	0.35950	33217.1	2768.09
34620	0.33877	31301.8	2235.84
34621	0.31581	29179.8	2431.65
34622	0.34469	31848.2	1873.42
34623	0.43592	40278	2877
34624	0.35991	33255.1	2375.37
34625	0.38767	35819.7	2558.55
34626	0.39571	36563	2285.19
34627	0.43734	40409.2	2693.95
34628	0.24903	23009.4	2300.94
34629	0.37382	34539.6	2467.12
34630	0.29429	27191.4	2091.64
34631	0.43448	40144.4	2676.29
34632	0.42802	39547.9	2636.53
34633	0.41289	38149.9	3468.17
34634	0.30026	27743.4	1981.67
34635	0.34703	32064.8	2672.06
34636	0.38877	35921.4	2993.45
34637	0.35961	33227.4	2555.95
34638	0.34364	31751.5	2116.76
34639	0.23074	21319.8	2131.98
34640	0.29458	27218.1	2268.17
34641	0.24444	22585.6	3764.27
34642	0.42127	38924.4	2994.19
34643	0.37956	35070.8	2338.06
34644	0.34218	31617	2432.08
34645	0.16701	15431.6	2204.52
34646	0.29860	27590.1	1839.34
34647	0.23918	22099.7	2009.06
34648	0.32993	30485.1	2345
34649	0.20988	19392.2	2154.69
34650	0.35816	33092.9	2545.61
34651	0.26230	24235.6	3029.46
34652	0.38883	35927.1	2993.93
34653	0.43024	39753	3057.92
34654	0.31626	29221.3	2247.79
34655	0.45154	41721.4	3209.34
34656	0.34886	32233.3	2479.49
34657	0.34299	31691.3	2112.75
34658	0.46944	43375.2	7229.2
34659	0.41147	38019	2376.19
34660	0.23087	21332	2133.2
34661	0.40658	37567.2	2504.48
34662	0.33232	30705.4	2558.78
34663	0.40542	37459.7	2675.69
34664	0.32840	30343.5	2022.9
34665	0.41653	38485.9	2025.57
34666	0.38382	35464.2	2533.16
34667	0.20877	19289.4	1928.94
34668	0.29544	27297.6	2099.81
34669	0.23166	21404.5	1945.86
34670	0.39797	36771.1	2451.41
34671	0.41410	38261.7	3188.48
34672	0.28144	26004.2	2889.36
34673	0.37299	34463.2	3133.02
34674	0.47885	44244.7	2765.29
34675	0.35372	32683.1	2514.09
34676	0.40802	37699.8	2899.98
34677	0.23016	21266.4	1933.31
34678	0.32258	29805.4	3311.71
34679	0.33573	31020.8	2068.06
34680	0.32106	29664.7	2472.06
34681	0.30559	28235.9	2171.99
34682	0.43427	40125.8	2866.13
34683	0.36048	33307.6	2379.12
34684	0.41971	38780.3	2423.77
34685	0.33254	30726.2	2560.51
34686	0.41867	38684	2578.93
34687	0.44960	41541.5	4615.72
34688	0.39046	36077.9	3006.5
34689	0.41664	38496.5	2406.03
34690	0.27939	25815.1	3687.87
34691	0.28642	26464.8	2646.48
34692	0.38181	35277.9	2939.82
34693	0.43677	40356.8	3363.07
34694	0.27130	25067.1	2088.93
34695	0.38627	35690	3569
34696	0.33667	31107.7	2221.98
34697	0.15789	14588.9	2084.13
34698	0.17221	15912.1	1989.02
34699	0.28595	26421.1	2201.75
34700	0.29589	27339.2	3417.4
34701	0.34635	32002.2	1882.48
34702	0.27680	25575.5	2131.29
34703	0.21380	19754.8	2469.36
34704	0.41224	38090.2	2116.12
34705	0.32265	29812.2	2484.35
34706	0.30128	27837.4	2141.34
34707	0.37482	34632.3	2473.74
34708	0.34831	32182.8	2475.6
34709	0.27819	25703.7	2570.37
34710	0.31655	29248.6	2249.89
34711	0.31142	28774.7	2397.9
34712	0.28743	26557.5	2213.13
34713	0.52099	48137.9	2674.33
34714	0.51833	47892.6	3420.9
34715	0.23720	21916.3	1826.36
34716	0.35000	32339.4	2487.65
34717	0.36718	33926.1	2120.38
34718	0.27854	25736.6	1838.33
34719	0.35238	32559.4	2504.57
34720	0.23751	21945.4	1828.78
34721	0.31521	29125	2647.73
34722	0.26213	24219.9	3027.49
34723	0.40103	37054.3	2470.28
34724	0.30775	28435.4	2585.04
34725	0.18220	16835	2104.37
34726	0.46186	42674.9	3048.2
34727	0.37857	34979.3	3497.93
34728	0.36499	33724.5	2810.37
34729	0.26764	24729	2472.9
34730	0.44370	40996.6	2733.1
34731	0.36838	34037	3781.89
34732	0.36058	33317.1	2379.79
34733	0.40400	37328.9	2333.05
34734	0.39651	36636.3	3053.03
34735	0.16624	15360.3	2194.33
34736	0.26058	24076.6	2188.78
34737	0.30138	27846.4	1989.03
34738	0.35186	32511.3	2500.87
34739	0.23924	22105.4	2009.58
34740	0.42065	38866.7	3238.89
34741	0.36793	33996.1	2428.29
34742	0.32841	30343.8	2022.92
34743	0.27582	25485.1	2316.82
34744	0.33225	30698.7	2361.43
34745	0.37130	34307.2	2450.52
34746	0.32473	30004.1	2500.35
34747	0.36484	33710.6	2809.21
34748	0.27738	25628.9	1601.8
34749	0.31121	28754.6	2396.21
34750	0.27263	25190.4	2099.2
34751	0.20804	19222.5	2135.84
34752	0.31019	28661.2	1910.75
34753	0.33471	30926.2	3092.62
34754	0.32825	30329.2	2333.02
34755	0.43031	39759.3	2650.62
34756	0.29285	27058.6	1932.76
34757	0.28082	25947	2594.7
34758	0.25165	23251.4	1660.81
34759	0.30827	28483	2373.58
34760	0.32829	30332.9	2166.64
34761	0.42828	39571.7	2638.12
34762	0.27416	25332.1	2533.21
34763	0.42868	39608.9	3046.84
34764	0.30444	28129.8	3125.54
34765	0.32754	30263.8	2161.7
34766	0.26384	24377.9	2708.66
34767	0.33316	30782.9	2198.78
34768	0.35034	32370.8	2023.18
34769	0.23790	21981.6	2442.4
34770	0.32265	29812.2	1987.48
34771	0.19311	17842.7	1784.27
34772	0.31396	29009	2417.41
34773	0.44419	41042.2	3157.09
34774	0.38846	35892.9	2563.78
34775	0.41345	38201.4	2728.67
34776	0.41973	38781.5	3525.59
34777	0.31200	28827.6	2620.69
34778	0.33549	30998.8	2384.52
34779	0.35257	32576.8	2505.91
34780	0.34258	31653.5	2260.96
34781	0.38222	35316.2	2522.59
34782	0.39282	36295.2	2419.68
34783	0.42254	39042	3549.27
34784	0.45913	42422.7	2651.42
34785	0.29221	26999.3	2249.95
34786	0.29543	27297.2	2099.79
34787	0.31352	28968.8	2633.52
34788	0.38967	36004.8	2250.3
34789	0.34092	31500.3	2100.02
34790	0.46446	42914.8	3065.34
34791	0.26700	24669.7	2466.97
34792	0.44110	40756.3	2717.08
34793	0.37138	34314.8	2859.57
34794	0.36399	33632	1978.35
34795	0.32493	30022.9	2501.91
