#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.26974	24936.9	2266.99
34427	0.28351	26209.3	2382.66
34428	0.45337	41913	2619.56
34429	0.30638	28323.8	1888.25
34430	0.39023	36075.5	2576.82
34431	0.36286	33545.4	2580.41
34432	0.32834	30353.8	3035.38
34433	0.25316	23404.2	2127.65
34434	0.33546	31012.3	2215.17
34435	0.26294	24307.6	2430.76
34436	0.34217	31632.9	2433.3
34437	0.28361	26218.6	2383.51
34438	0.38866	35930.1	2113.53
34439	0.37136	34330.7	2145.67
34440	0.35959	33243.4	2077.71
34441	0.28569	26411.6	2031.66
34442	0.31661	29269.2	2090.66
34443	0.33215	30706.6	1919.16
34444	0.29231	27022.9	2078.69
34445	0.34187	31604.4	2106.96
34446	0.24782	22910	2082.73
34447	0.38579	35665	2097.94
34448	0.28458	26308.9	2630.89
34449	0.28431	26283.2	2628.32
34450	0.35833	33126.1	2548.16
34451	0.31551	29167.6	1944.51
34452	0.40053	37028.2	2644.87
34453	0.34606	31992	2666
34454	0.38626	35708.5	1983.8
34455	0.21031	19442.7	2160.3
34456	0.21863	20212	2021.2
34457	0.36153	33422.4	2228.16
34458	0.26851	24823	1773.07
34459	0.25030	23139.2	1928.27
34460	0.36327	33582.8	2798.57
34461	0.39452	36472.4	2431.5
34462	0.40839	37754.3	2359.64
34463	0.41063	37961.4	2711.53
34464	0.35889	33177.9	2552.15
34465	0.28196	26066	2369.63
34466	0.27132	25082.6	2508.26
34467	0.50960	47110.6	2617.26
34468	0.36665	33896	2118.5
34469	0.33823	31267.9	2405.22
34470	0.33466	30938.5	2379.88
34471	0.37178	34369.7	2454.98
34472	0.33816	31262.3	2404.79
34473	0.33229	30719.2	3071.92
34474	0.20738	19172	1742.91
34475	0.39079	36127.8	2779.06
34476	0.32336	29893.3	2135.24
34477	0.35856	33147.6	2209.84
34478	0.32156	29727.5	1981.83
34479	0.28779	26605.2	2660.52
34480	0.22018	20355.4	2544.42
34481	0.40461	37405.2	2200.31
34482	0.29470	27243.9	2270.32
34483	0.26312	24325	2432.5
34484	0.39064	36113.2	2124.31
34485	0.39545	36558	2611.28
34486	0.40914	37823.5	2363.97
34487	0.35840	33132.6	2070.78
34488	0.39282	36314.9	2136.17
34489	0.42747	39518.3	3951.83
34490	0.32788	30311.5	2165.11
34491	0.32379	29933	2494.42
34492	0.34676	32056.6	2137.1
34493	0.41365	38240.9	2390.05
34494	0.28989	26799.9	2061.53
34495	0.37577	34738.9	2171.18
34496	0.22259	20577.4	1714.78
34497	0.27458	25384	2538.4
34498	0.32507	30052.2	2311.71
34499	0.22294	20610.1	1717.51
34500	0.40792	37710.8	2218.28
34501	0.22147	20474.6	2924.94
34502	0.31121	28770	2055
34503	0.25495	23569.5	1683.53
34504	0.26879	24849.1	2259.01
34505	0.21084	19491.2	1771.92
34506	0.39500	36516.8	3043.06
34507	0.39966	36947.7	2173.4
34508	0.22015	20351.8	2035.18
34509	0.42748	39519.3	2634.62
34510	0.29359	27141.9	2467.45
34511	0.48341	44690.2	3437.71
34512	0.28699	26531.2	2210.93
34513	0.20822	19249.3	2138.81
34514	0.24256	22424.2	2491.58
34515	0.27985	25871.3	2155.94
34516	0.24005	22191.8	2017.44
34517	0.22058	20392.3	2549.03
34518	0.32508	30053	2146.64
34519	0.23497	21722.2	1974.75
34520	0.31616	29227.8	2435.65
34521	0.24989	23101.7	2887.71
34522	0.25524	23596	1815.08
34523	0.33649	31107.9	2392.92
34524	0.36473	33718.6	2408.47
34525	0.39940	36923.2	2637.37
34526	0.19603	18122.4	2013.6
34527	0.16712	15449.4	2207.05
34528	0.36497	33740.3	2811.69
34529	0.20942	19360.4	1760.03
34530	0.23509	21733.3	2716.66
34531	0.37021	34224.9	2852.08
34532	0.24431	22586.1	2053.28
34533	0.50648	46822.9	4256.63
34534	0.32952	30462.9	2343.3
34535	0.36395	33645.7	2102.86
34536	0.26413	24418.3	2441.83
34537	0.39072	36121	3010.09
34538	0.31933	29521.2	2683.75
34539	0.27231	25174	2288.55
34540	0.28375	26231.5	2384.69
34541	0.18348	16962.6	1884.74
34542	0.31727	29330.5	2666.41
34543	0.20164	18640.8	2330.09
34544	0.22403	20710.7	2071.07
34545	0.31151	28798.4	2618.04
34546	0.29672	27430.9	2110.07
34547	0.28771	26598.2	2046.02
34548	0.37357	34535	2466.79
34549	0.40093	37065.2	2647.52
34550	0.32841	30360.2	2168.59
34551	0.39684	36686.5	2822.04
34552	0.40887	37798.9	3149.91
34553	0.29570	27337	2278.08
34554	0.23694	21904.7	1991.34
34555	0.36910	34122.6	2274.84
34556	0.28823	26646	2664.6
34557	0.29588	27353.3	2279.44
34558	0.31260	28899.3	2223.02
34559	0.33564	31029	1939.31
34560	0.40484	37426.7	2339.17
34561	0.26170	24193	1612.87
34562	0.21612	19979.9	2497.49
34563	0.24071	22253.1	1711.78
34564	0.33559	31024.2	2820.38
34565	0.40294	37250.6	2660.75
34566	0.31473	29096.2	2424.68
34567	0.28566	26408.7	2934.3
34568	0.26449	24451.2	2222.84
34569	0.27180	25126.8	2284.26
34570	0.33121	30619.2	2187.09
34571	0.38839	35905.7	1994.76
34572	0.30929	28592.6	3176.96
34573	0.34966	32325.1	2486.54
34574	0.18306	16923	1880.33
34575	0.27742	25647.1	2849.68
34576	0.37465	34635.4	2164.72
34577	0.29822	27569.1	2120.7
34578	0.33573	31037	2069.13
34579	0.46135	42650	3554.16
34580	0.37235	34422.4	2024.85
34581	0.40307	37262.8	2191.93
34582	0.21371	19757.2	1796.11
34583	0.34518	31910.6	2279.33
34584	0.34333	31739.5	2115.96
34585	0.36180	33446.9	2389.07
34586	0.40391	37340.7	2667.19
34587	0.26518	24514.7	2042.89
34588	0.39259	36294.2	2419.61
34589	0.34072	31498.2	3149.82
34590	0.41697	38547.8	2409.24
34591	0.23839	22038	2203.8
34592	0.32535	30077.5	2005.16
34593	0.37075	34275.1	2285.01
34594	0.26233	24251.8	2425.18
34595	0.32997	30504.5	3050.45
34596	0.33067	30569.6	2547.47
34597	0.30424	28126.2	2343.85
34598	0.39764	36761	3063.41
34599	0.23899	22093.9	2008.54
34600	0.25091	23196.3	2319.63
34601	0.31711	29315.8	2255.06
34602	0.26920	24886.5	2073.88
34603	0.30791	28465.1	2189.63
34604	0.47916	44297.3	2953.16
34605	0.29782	27532.3	2753.23
34606	0.38915	35975.6	2767.35
34607	0.38840	35906.7	2564.77
34608	0.37833	34975.9	2690.45
34609	0.30817	28489.3	2374.11
34610	0.32708	30237.3	2159.81
34611	0.27799	25699	1976.85
34612	0.37456	34626.9	2164.18
34613	0.29627	27389.2	2489.93
34614	0.33749	31199.8	2599.98
34615	0.18886	17459.8	1587.26
34616	0.27367	25300.4	2300.04
34617	0.25972	24010.3	1846.95
34618	0.27491	25414.4	2541.44
34619	0.32323	29881.6	2298.59
34620	0.42714	39487.5	2632.5
34621	0.33180	30674.3	2044.95
34622	0.25698	23757.3	1979.78
34623	0.34133	31554.8	2427.29
34624	0.38538	35627.6	2544.83
34625	0.32047	29626.9	2278.99
34626	0.45607	42162.5	3011.6
34627	0.41410	38282.2	2552.15
34628	0.33361	30841.4	2202.95
34629	0.29482	27255.1	2096.55
34630	0.39320	36350.2	2596.44
34631	0.28809	26633.2	2048.7
34632	0.30805	28478.2	2034.16
34633	0.50963	47114.2	3140.95
34634	0.23691	21901.9	2433.54
34635	0.29854	27599	2299.92
34636	0.28500	26347.8	2634.78
34637	0.65517	60568.7	4326.33
34638	0.32716	30245.1	2016.34
34639	0.44466	41107.7	2163.56
34640	0.24416	22572	2052
34641	0.31875	29467.4	2104.82
34642	0.32033	29613.1	2115.22
34643	0.34446	31844	2449.54
34644	0.29233	27025	2702.5
34645	0.42033	38857.8	2775.56
34646	0.29438	27214.1	2474.01
34647	0.27323	25258.9	2104.91
34648	0.26579	24571.5	1890.12
34649	0.36532	33773	2412.36
34650	0.28764	26591.3	2659.13
34651	0.29385	27166	2469.63
34652	0.31296	28932.5	2411.04
34653	0.35150	32495.4	2707.95
34654	0.40450	37394.4	3116.2
34655	0.29778	27529.1	2117.62
34656	0.34702	32081.3	3208.13
34657	0.37560	34722.7	2314.85
34658	0.36848	34065.3	2271.02
34659	0.39902	36888.2	2169.89
34660	0.29945	27683	1977.36
34661	0.43273	40004.7	2857.48
34662	0.08967	8289.79	1657.96
34663	0.38309	35415.4	3219.58
34664	0.43218	39954.1	3329.51
34665	0.40186	37150.5	2653.61
34666	0.31227	28868.6	2405.72
34667	0.37892	35030.1	2502.15
34668	0.34689	32069	2290.64
34669	0.33405	30881.5	2573.46
34670	0.30366	28072.1	1871.47
34671	0.44714	41337	2066.85
34672	0.33617	31077.9	2219.85
34673	0.41467	38335.1	2555.67
34674	0.33348	30829.1	2569.09
34675	0.28165	26037.8	2002.91
34676	0.30748	28425.6	2584.14
34677	0.30644	28329.9	2575.45
34678	0.25382	23464.8	1955.4
34679	0.33051	30554.3	2350.33
34680	0.38136	35255.8	2711.99
34681	0.38819	35887.4	2392.49
34682	0.30823	28495	2590.45
34683	0.45091	41685.1	1985.01
34684	0.36046	33323.6	2380.26
34685	0.44855	41466.7	4146.67
34686	0.37673	34827.4	3166.13
34687	0.28707	26538.8	2211.57
34688	0.37168	34360.7	2454.34
34689	0.31513	29132.7	3236.97
34690	0.27622	25536	2321.46
34691	0.22291	20607.5	2060.75
34692	0.36742	33966.8	2426.2
34693	0.30640	28326	2360.5
34694	0.37927	35062.5	2921.87
34695	0.31565	29181.1	1945.4
34696	0.31215	28857.2	2219.79
34697	0.42760	39529.9	2325.29
34698	0.41054	37953.1	2232.53
34699	0.38731	35805.2	2237.83
34700	0.27101	25053.7	2505.37
34701	0.30006	27739.4	2133.8
34702	0.36825	34043.8	2127.73
34703	0.32722	30250.1	3361.12
34704	0.39868	36856.8	2632.63
34705	0.25713	23770.8	1980.9
34706	0.33240	30729.8	3072.98
34707	0.22192	20515.8	1865.07
34708	0.22883	21154.9	1923.18
34709	0.28945	26759	2058.38
34710	0.20616	19058.6	1905.86
34711	0.46560	43043.4	2690.21
34712	0.30531	28225.1	2171.16
34713	0.30563	28254.8	2825.48
34714	0.41256	38139.5	2542.63
34715	0.28373	26230.4	2384.58
34716	0.31432	29057.5	2075.53
34717	0.30289	28001.3	2153.95
34718	0.37655	34810.7	2486.48
34719	0.27232	25175.3	2097.94
34720	0.46753	43221.6	2881.44
34721	0.30435	28135.9	2557.81
34722	0.35356	32686	2723.83
34723	0.44793	41409.7	2070.49
34724	0.37696	34848.9	2049.94
34725	0.31689	29295.3	2253.48
34726	0.33804	31251.2	2604.27
34727	0.29240	27031.1	2079.32
34728	0.23002	21264.9	2362.77
34729	0.37376	34552.9	2879.41
34730	0.36337	33592.5	2799.37
34731	0.54389	50280.9	3591.49
34732	0.38283	35391.3	2211.95
34733	0.35299	32632.9	2330.92
34734	0.27819	25718	2143.17
34735	0.38280	35388.3	2211.77
34736	0.37020	34224.1	3422.41
34737	0.42220	39031.2	2439.45
34738	0.21545	19918.1	1659.84
34739	0.43698	40397.6	2126.19
34740	0.47575	43981.3	3383.18
34741	0.45445	42012.3	3000.88
34742	0.32429	29979.2	2498.26
34743	0.36798	34018.2	1889.9
34744	0.37872	35011.7	2500.84
34745	0.28674	26508.4	2945.38
34746	0.22615	20906.6	1900.6
34747	0.30417	28119.8	2343.32
34748	0.28809	26632.6	2421.14
34749	0.20952	19369.1	2152.12
34750	0.26451	24453.5	2223.04
34751	0.34961	32320.6	2938.24
34752	0.38371	35473	2364.87
34753	0.32739	30266.3	2161.88
34754	0.41020	37921.6	3792.16
34755	0.33651	31109.5	2073.97
34756	0.27757	25660.7	1973.9
