#IID	F_ROH	ROH_length_kB	KBAVG
34426	0.40515	37457.3	3745.73
34427	0.51659	47761.1	3411.5
34428	0.46113	42633.6	3279.5
34429	0.39470	36491.9	2807.07
34430	0.68258	63107.2	3712.19
34431	0.49408	45679.5	3045.3
34432	0.42884	39648.4	3049.88
34433	0.41440	38312.6	3192.71
34434	0.45983	42513.3	3036.66
34435	0.44378	41029.2	2930.66
34436	0.45901	42436.9	3264.37
34437	0.56850	52559.7	3754.26
34438	0.34015	31448	2620.67
34439	0.36875	34092.2	3409.22
34440	0.46700	43175.6	2878.37
34441	0.43937	40621.3	3692.85
34442	0.56878	52586	4045.08
34443	0.44464	41108.6	2936.33
34444	0.41447	38319.2	3193.27
34445	0.40189	37156.3	3715.63
34446	0.39991	36972.9	3361.17
34447	0.45421	41993.9	2799.59
34448	0.37870	35012.2	3182.92
34449	0.51490	47604.2	4327.66
34450	0.47480	43897.3	3658.11
34451	0.42060	38886	2777.57
34452	0.52130	48196.5	3442.61
34453	0.45127	41721.9	2317.88
34454	0.43964	40646.2	3387.18
34455	0.50203	46415.1	3570.4
34456	0.51735	47830.7	4783.07
34457	0.47928	44310.9	3692.57
34458	0.53750	49694.2	4141.19
34459	0.49610	45866.6	4586.66
34460	0.61884	57214.4	4086.74
34461	0.30266	27982.4	3497.8
34462	0.57373	53043.4	4080.26
34463	0.31070	28725.3	3590.66
34464	0.53525	49486	3806.62
34465	0.47614	44021.5	3668.45
34466	0.56024	51796.3	2877.57
34467	0.52207	48267	3712.85
34468	0.45884	42421.8	4242.18
34469	0.50497	46686.2	3334.73
34470	0.35487	32809.5	3280.95
34471	0.37690	34846.1	2489.01
34472	0.49085	45381.2	2836.33
34473	0.42520	39311	2807.93
34474	0.40834	37752.8	2516.85
34475	0.41612	38472.1	2564.81
34476	0.44108	40779.5	2912.82
34477	0.46341	42844.2	3570.35
34478	0.46682	43159.1	3319.93
34479	0.34602	31991.3	2285.09
34480	0.27108	25062.3	2784.7
34481	0.41126	38022.6	2715.9
34482	0.48492	44833.1	3202.36
34483	0.46555	43041.5	3586.79
34484	0.44930	41540	3776.36
34485	0.56303	52054.1	3062
34486	0.41092	37991.6	2922.43
34487	0.46223	42735	3885
34488	0.52178	48240.6	3445.76
34489	0.50361	46560.7	3104.05
34490	0.43094	39842.3	3984.23
34491	0.42636	39419	2318.77
34492	0.38796	35868.6	3586.86
34493	0.42508	39300.4	3572.77
34494	0.51204	47340.3	2784.72
