#IID	F_ROH	ROH_length_kB	KBAVG
2551	0.25569	23637.1	5909.29
2552	0.42830	39593.7	5656.24
2553	0.17967	16609.1	5536.36
2554	0.00000	0	0
2555	0.21855	20203.5	6734.48
2556	0.45339	41913.4	6985.57
2557	0.48717	45035.4	9007.07
2558	0.56746	52458.2	8743.04
2559	0.63315	58531	14632.8
2560	0.81952	75759	18939.8
2561	0.42834	39597.4	5656.78
2562	0.13913	12861.5	6430.76
2563	0.40988	37890.8	6315.14
2564	0.64542	59665.3	8523.62
2565	0.24794	22920.6	4584.12
2566	0.46799	43262.3	6180.33
2567	0.44008	40683	5085.38
2568	0.25121	23222.9	7740.98
2569	0.49542	45798	15266
2570	0.22067	20399.7	5099.93
2571	0.38545	35632.5	5938.76
2572	0.32976	30484.1	6096.83
2573	0.50356	46550.6	9310.12
2574	0.63514	58714.5	11742.9
2575	0.18279	16898.1	8449.05
2576	0.29977	27711.5	9237.17
2577	0.35618	32926.1	5487.68
2578	0.25611	23675.8	4735.16
2579	0.28735	26563.5	5312.7
2580	0.49335	45606.9	9121.38
2581	0.84080	77726.3	38863.2
2582	0.63533	58732	8390.28
2583	0.29056	26860.8	8953.61
2584	0.34807	32176.4	32176.4
2585	0.34872	32236.7	5372.79
2586	0.46439	42929.6	6132.8
2587	0.48192	44550.1	6364.3
2588	0.50913	47065.9	5883.23
2589	0.06678	6173.75	6173.75
2590	0.47525	43934.1	7322.35
2591	0.25830	23877.8	5969.45
2592	0.19880	18377.9	4594.46
2593	0.20422	18878.9	6292.97
2594	0.36447	33692.8	6738.56
2595	0.40299	37253.6	9313.41
2596	0.48324	44672.5	8934.49
2597	0.42378	39176.1	6529.34
2598	0.26457	24458.2	4891.64
2599	0.07533	6963.75	6963.75
2600	0.24041	22224.3	11112.1
