#IID	F_ROH	ROH_length_kB	KBAVG
10551	0.50711	46874.7	9374.93
10552	0.33976	31405.9	6281.18
10553	0.12376	11439.6	5719.79
10554	0.37355	34528.4	4932.62
10555	0.34124	31542	7885.51
10556	0.15103	13960	4653.33
10557	0.31334	28963.4	7240.86
10558	0.31112	28758.3	7189.58
10559	0.34570	31954.6	7988.66
10560	0.40643	37568	7513.6
10561	0.59689	55173.2	18391.1
10562	0.63262	58475.4	9745.9
10563	0.56689	52400.5	7485.78
10564	0.28300	26158.5	6539.64
10565	0.23898	22089.5	5522.38
10566	0.43883	40562.6	10140.7
10567	0.41842	38676.5	12892.2
10568	0.21564	19932.3	9966.17
10569	0.21040	19447.8	9723.89
10570	0.32630	30161	5026.84
10571	0.43398	40114.6	13371.5
10572	0.27358	25288.6	8429.54
10573	0.38142	35256.5	11752.2
10574	0.38085	35203.4	5029.06
10575	0.18290	16906.6	5635.54
10576	0.29669	27424.5	13712.2
10577	0.38708	35779.2	8944.81
10578	0.42626	39400.7	7880.14
10579	0.48008	44376	8875.19
10580	0.29844	27585.8	6896.46
10581	0.23573	21789.9	4357.97
10582	0.34121	31539.2	5256.54
10583	0.30944	28602.6	5720.52
10584	0.36718	33940.1	8485.03
10585	0.41404	38271.6	7654.33
10586	0.30001	27730.9	6932.73
10587	0.47599	43997.9	5499.74
10588	0.32704	30229.5	5038.25
10589	0.27577	25490.8	4248.47
10590	0.41258	38136.7	6356.12
10591	0.25804	23852	4770.39
10592	0.45082	41671.4	4630.16
10593	0.49739	45975.7	11493.9
10594	0.50961	47105.1	7850.85
10595	0.53894	49816.5	8302.75
10596	0.05985	5532.17	5532.17
10597	0.40493	37429.4	9357.36
10598	0.46198	42703.2	8540.63
10599	0.76820	71008.2	35504.1
10600	0.76676	70874.7	23624.9
