#IID	F_ROH	ROH_length_kB	KBAVG
30551	0.43953	40622.2	8124.45
30552	0.36707	33925.4	6785.08
30553	0.32244	29800.2	4966.7
30554	0.41646	38490.3	9622.58
30555	0.49871	46091.2	6584.46
30556	0.47912	44280.6	8856.12
30557	0.46190	42689.8	8537.97
30558	0.23674	21879.9	7293.31
30559	0.47095	43526.3	10881.6
30560	0.23666	21872.2	5468.05
30561	0.35962	33236.6	11078.9
30562	0.45464	42018.3	14006.1
30563	0.51640	47726.7	7954.44
30564	0.43391	40102.9	8020.57
30565	0.43020	39759.7	9939.91
30566	0.35014	32360.8	5393.46
30567	0.53809	49731.4	8288.56
30568	0.55027	50857.2	7265.31
30569	0.65276	60329.2	8618.45
30570	0.52221	48263.6	6894.8
30571	0.37430	34593.6	8648.4
30572	0.28958	26763.5	6690.88
30573	0.37717	34858.3	6971.66
30574	0.49996	46207.5	15402.5
30575	0.44665	41280.3	8256.07
30576	0.27636	25541.5	6385.39
30577	0.63337	58537	19512.3
30578	0.55322	51129.5	10225.9
30579	0.35944	33220.2	8305.05
30580	0.35580	32883.5	6576.69
30581	0.27351	25277.8	5055.57
30582	0.99108	91596.9	45798.5
30583	0.22132	20454.4	6818.12
30584	0.37581	34733.1	5788.86
30585	0.29672	27423	9140.99
30586	0.77170	71321.5	14264.3
30587	0.50238	46431.1	5803.89
30588	0.36242	33495	8373.75
30589	0.32417	29960.2	5992.04
30590	0.16270	15036.8	3759.21
30591	0.58154	53747.2	10749.4
30592	0.21583	19947.7	4986.92
30593	0.58135	53729.2	10745.8
30594	0.27530	25443.2	6360.8
30595	0.49039	45322.8	7553.8
30596	0.50366	46548.9	9309.78
30597	0.44402	41036.7	8207.33
30598	0.41455	38313.3	6385.55
30599	0.39199	36228.3	6038.05
30600	0.31475	29089.5	7272.37
