#IID	F_ROH	ROH_length_kB	KBAVG
8551	0.18019	16660	8330
8552	0.37142	34340.7	8585.17
8553	0.24718	22854.2	5713.55
8554	0.44846	41464.1	5923.44
8555	0.65598	60650.9	12130.2
8556	0.35790	33091	6618.21
8557	0.33115	30617.8	6123.55
8558	0.36056	33337	4762.42
8559	0.32031	29614.8	5922.96
8560	0.33837	31285.2	5214.21
8561	0.11053	10219.2	5109.62
8562	0.54455	50348	12587
8563	0.39200	36243.4	7248.69
8564	0.38566	35657.2	8914.29
8565	0.24997	23111.6	5777.9
8566	0.42348	39153.7	7830.74
8567	0.35696	33003.7	5500.62
8568	0.44401	41052.1	8210.43
8569	0.44158	40828	10207
8570	0.24615	22758.3	7586.08
8571	0.16190	14968.5	4989.51
8572	0.47305	43736.9	14579
8573	0.43732	40433.5	6738.92
8574	0.37814	34961.7	11653.9
8575	0.37066	34270.8	11423.6
8576	0.47055	43506.5	14502.2
8577	0.40047	37027	9256.76
8578	0.38453	35553.1	8888.28
8579	0.32659	30195.4	7548.84
8580	0.23298	21541.1	7180.37
8581	0.23197	21447.3	7149.11
8582	0.17465	16147.5	4036.88
8583	0.24895	23017	7672.34
8584	0.53526	49489.5	9897.9
8585	0.56480	52220.6	13055.1
8586	0.43660	40367.4	8073.48
8587	0.17242	15941.6	5313.87
8588	0.64944	60046	20015.3
8589	0.25903	23949.6	5987.4
8590	0.34229	31647.4	7911.85
8591	0.39881	36873.6	7374.72
8592	0.45414	41988.7	8397.74
8593	0.09651	8923.26	4461.63
8594	0.45711	42263.2	8452.64
8595	0.32577	30119.9	7529.97
8596	0.56642	52369.7	10473.9
8597	0.23360	21598.2	5399.56
8598	0.43088	39838.2	9959.55
8599	0.44624	41258.7	8251.73
8600	0.29865	27613	5522.61
