CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	43600001	249	0.672973	100	[43600001,43700000]
3	43800001	267	0.721622	100	[43800001,43900000]
3	43900001	263	0.710811	100	[43900001,44000000]
3	44100001	252	0.681081	200	[44100001,44300000]
3	44300001	278	0.751351	100	[44300001,44400000]
3	44400001	277	0.748649	100	[44400001,44500000]
3	44500001	265	0.716216	100	[44500001,44600000]
3	44800001	255	0.689189	100	[44800001,44900000]
3	44900001	254	0.686486	100	[44900001,45000000]
3	43700000	249	0.672973	100	[43600001,43700000]
3	43900000	267	0.721622	100	[43800001,43900000]
3	44000000	263	0.710811	100	[43900001,44000000]
3	44300000	252	0.681081	200	[44100001,44300000]
3	44400000	278	0.751351	100	[44300001,44400000]
3	44500000	277	0.748649	100	[44400001,44500000]
3	44600000	265	0.716216	100	[44500001,44600000]
3	44900000	255	0.689189	100	[44800001,44900000]
3	45000000	254	0.686486	100	[44900001,45000000]
