CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	19100001	290	0.783784	200	[19100001,19300000]
3	19300001	288	0.778378	100	[19300001,19400000]
3	19400001	289	0.781081	100	[19400001,19500000]
3	20000001	283	0.764865	300	[20000001,20300000]
3	20300001	290	0.783784	100	[20300001,20400000]
3	20400001	291	0.786486	100	[20400001,20500000]
3	20500001	290	0.783784	100	[20500001,20600000]
3	20800001	283	0.764865	200	[20800001,21000000]
3	21000001	289	0.781081	100	[21000001,21100000]
3	19300000	290	0.783784	200	[19100001,19300000]
3	19400000	288	0.778378	100	[19300001,19400000]
3	19500000	289	0.781081	100	[19400001,19500000]
3	20300000	283	0.764865	300	[20000001,20300000]
3	20400000	290	0.783784	100	[20300001,20400000]
3	20500000	291	0.786486	100	[20400001,20500000]
3	20600000	290	0.783784	100	[20500001,20600000]
3	21000000	283	0.764865	200	[20800001,21000000]
3	21100000	289	0.781081	100	[21000001,21100000]
