CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	26500001	342	0.924324	500	[26500001,27000000]
3	27000001	348	0.940541	100	[27000001,27100000]
3	27100001	355	0.959459	100	[27100001,27200000]
3	27200001	352	0.951351	100	[27200001,27300000]
3	27300001	339	0.916216	200	[27300001,27500000]
3	27000000	342	0.924324	500	[26500001,27000000]
3	27100000	348	0.940541	100	[27000001,27100000]
3	27200000	355	0.959459	100	[27100001,27200000]
3	27300000	352	0.951351	100	[27200001,27300000]
3	27500000	339	0.916216	200	[27300001,27500000]
