CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	10200001	19	0.38	6200	[10200001,16400000]
3	16800001	23	0.46	200	[16800001,17000000]
3	17000001	25	0.5	300	[17000001,17300000]
3	17300001	26	0.52	600	[17300001,17900000]
3	17900001	27	0.54	500	[17900001,18400000]
3	18400001	30	0.6	100	[18400001,18500000]
3	18500001	34	0.68	1300	[18500001,19800000]
3	19800001	36	0.72	2200	[19800001,22000000]
3	22000001	39	0.78	1000	[22000001,23000000]
3	23000001	41	0.82	2800	[23000001,25800000]
3	25800001	26	0.52	300	[25800001,26100000]
3	26100001	28	0.56	200	[26100001,26300000]
3	26300001	27	0.54	300	[26300001,26600000]
3	26600001	26	0.52	900	[26600001,27500000]
3	27500001	20	0.4	400	[27500001,27900000]
3	27900001	21	0.42	100	[27900001,28000000]
3	28000001	20	0.4	300	[28000001,28300000]
3	28300001	19	0.38	100	[28300001,28400000]
3	61800001	25	0.5	1100	[61800001,62900000]
3	62900001	26	0.52	500	[62900001,63400000]
3	63400001	25	0.5	500	[63400001,63900000]
3	63900001	21	0.42	800	[63900001,64700000]
3	64700001	20	0.4	300	[64700001,65000000]
3	65000001	19	0.38	300	[65000001,65300000]
3	65300001	21	0.42	900	[65300001,66200000]
3	66200001	23	0.46	500	[66200001,66700000]
3	79800001	23	0.46	1500	[79800001,81300000]
3	81300001	24	0.48	900	[81300001,82200000]
3	82200001	23	0.46	200	[82200001,82400000]
3	82900001	19	0.38	100	[82900001,83000000]
3	83000001	21	0.42	700	[83000001,83700000]
3	83700001	20	0.4	200	[83700001,83900000]
3	83900001	19	0.38	1200	[83900001,85100000]
3	16400000	19	0.38	6200	[10200001,16400000]
3	17000000	23	0.46	200	[16800001,17000000]
3	17300000	25	0.5	300	[17000001,17300000]
3	17900000	26	0.52	600	[17300001,17900000]
3	18400000	27	0.54	500	[17900001,18400000]
3	18500000	30	0.6	100	[18400001,18500000]
3	19800000	34	0.68	1300	[18500001,19800000]
3	22000000	36	0.72	2200	[19800001,22000000]
3	23000000	39	0.78	1000	[22000001,23000000]
3	25800000	41	0.82	2800	[23000001,25800000]
3	26100000	26	0.52	300	[25800001,26100000]
3	26300000	28	0.56	200	[26100001,26300000]
3	26600000	27	0.54	300	[26300001,26600000]
3	27500000	26	0.52	900	[26600001,27500000]
3	27900000	20	0.4	400	[27500001,27900000]
3	28000000	21	0.42	100	[27900001,28000000]
3	28300000	20	0.4	300	[28000001,28300000]
3	28400000	19	0.38	100	[28300001,28400000]
3	62900000	25	0.5	1100	[61800001,62900000]
3	63400000	26	0.52	500	[62900001,63400000]
3	63900000	25	0.5	500	[63400001,63900000]
3	64700000	21	0.42	800	[63900001,64700000]
3	65000000	20	0.4	300	[64700001,65000000]
3	65300000	19	0.38	300	[65000001,65300000]
3	66200000	21	0.42	900	[65300001,66200000]
3	66700000	23	0.46	500	[66200001,66700000]
3	81300000	23	0.46	1500	[79800001,81300000]
3	82200000	24	0.48	900	[81300001,82200000]
3	82400000	23	0.46	200	[82200001,82400000]
3	83000000	19	0.38	100	[82900001,83000000]
3	83700000	21	0.42	700	[83000001,83700000]
3	83900000	20	0.4	200	[83700001,83900000]
3	85100000	19	0.38	1200	[83900001,85100000]
