CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	100001	22	0.44	1500	[100001,1600000]
3	1600001	23	0.46	1600	[1600001,3200000]
3	3200001	20	0.4	900	[3200001,4100000]
3	4100001	19	0.38	100	[4100001,4200000]
3	4200001	20	0.4	100	[4200001,4300000]
3	4300001	21	0.42	100	[4300001,4400000]
3	44500001	22	0.44	1300	[44500001,45800000]
3	45800001	18	0.36	600	[45800001,46400000]
3	46500001	20	0.4	300	[46500001,46800000]
3	46800001	19	0.38	100	[46800001,46900000]
3	46900001	20	0.4	500	[46900001,47400000]
3	47400001	21	0.42	200	[47400001,47600000]
3	47600001	20	0.4	100	[47600001,47700000]
3	47700001	21	0.42	700	[47700001,48400000]
3	48400001	19	0.38	300	[48400001,48700000]
3	48700001	20	0.4	100	[48700001,48800000]
3	59700001	18	0.36	500	[59700001,60200000]
3	60200001	19	0.38	800	[60200001,61000000]
3	61000001	21	0.42	1700	[61000001,62700000]
3	62700001	22	0.44	300	[62700001,63000000]
3	63000001	23	0.46	1100	[63000001,64100000]
3	64100001	26	0.52	1600	[64100001,65700000]
3	65700001	27	0.54	300	[65700001,66000000]
3	66000001	24	0.48	300	[66000001,66300000]
3	66300001	25	0.5	400	[66300001,66700000]
3	66700001	28	0.56	100	[66700001,66800000]
3	66800001	26	0.52	600	[66800001,67400000]
3	67400001	25	0.5	1000	[67400001,68400000]
3	68800001	18	0.36	700	[68800001,69500000]
3	80500001	19	0.38	1700	[80500001,82200000]
3	82900001	19	0.38	200	[82900001,83100000]
3	83100001	18	0.36	200	[83100001,83300000]
3	87800001	19	0.38	1800	[87800001,89600000]
3	89600001	18	0.36	2200	[89600001,91800000]
3	1600000	22	0.44	1500	[100001,1600000]
3	3200000	23	0.46	1600	[1600001,3200000]
3	4100000	20	0.4	900	[3200001,4100000]
3	4200000	19	0.38	100	[4100001,4200000]
3	4300000	20	0.4	100	[4200001,4300000]
3	4400000	21	0.42	100	[4300001,4400000]
3	45800000	22	0.44	1300	[44500001,45800000]
3	46400000	18	0.36	600	[45800001,46400000]
3	46800000	20	0.4	300	[46500001,46800000]
3	46900000	19	0.38	100	[46800001,46900000]
3	47400000	20	0.4	500	[46900001,47400000]
3	47600000	21	0.42	200	[47400001,47600000]
3	47700000	20	0.4	100	[47600001,47700000]
3	48400000	21	0.42	700	[47700001,48400000]
3	48700000	19	0.38	300	[48400001,48700000]
3	48800000	20	0.4	100	[48700001,48800000]
3	60200000	18	0.36	500	[59700001,60200000]
3	61000000	19	0.38	800	[60200001,61000000]
3	62700000	21	0.42	1700	[61000001,62700000]
3	63000000	22	0.44	300	[62700001,63000000]
3	64100000	23	0.46	1100	[63000001,64100000]
3	65700000	26	0.52	1600	[64100001,65700000]
3	66000000	27	0.54	300	[65700001,66000000]
3	66300000	24	0.48	300	[66000001,66300000]
3	66700000	25	0.5	400	[66300001,66700000]
3	66800000	28	0.56	100	[66700001,66800000]
3	67400000	26	0.52	600	[66800001,67400000]
3	68400000	25	0.5	1000	[67400001,68400000]
3	69500000	18	0.36	700	[68800001,69500000]
3	82200000	19	0.38	1700	[80500001,82200000]
3	83100000	19	0.38	200	[82900001,83100000]
3	83300000	18	0.36	200	[83100001,83300000]
3	89600000	19	0.38	1800	[87800001,89600000]
3	91800000	18	0.36	2200	[89600001,91800000]
