CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	4200001	18	0.36	900	[4200001,5100000]
3	5100001	20	0.4	1400	[5100001,6500000]
3	6500001	19	0.38	200	[6500001,6700000]
3	6700001	18	0.36	900	[6700001,7600000]
3	15600001	17	0.34	1300	[15600001,16900000]
3	16900001	18	0.36	200	[16900001,17100000]
3	17100001	17	0.34	2600	[17100001,19700000]
3	25800001	17	0.34	400	[25800001,26200000]
3	26300001	18	0.36	400	[26300001,26700000]
3	26700001	26	0.52	200	[26700001,26900000]
3	26900001	24	0.48	600	[26900001,27500000]
3	27500001	25	0.5	600	[27500001,28100000]
3	28100001	26	0.52	200	[28100001,28300000]
3	28300001	36	0.72	300	[28300001,28600000]
3	28600001	35	0.7	3300	[28600001,31900000]
3	31900001	28	0.56	100	[31900001,32000000]
3	32000001	27	0.54	600	[32000001,32600000]
3	34000001	21	0.42	2900	[34000001,36900000]
3	36900001	22	0.44	3000	[36900001,39900000]
3	39900001	28	0.56	2000	[39900001,41900000]
3	41900001	29	0.58	1000	[41900001,42900000]
3	82000001	18	0.36	300	[82000001,82300000]
3	5100000	18	0.36	900	[4200001,5100000]
3	6500000	20	0.4	1400	[5100001,6500000]
3	6700000	19	0.38	200	[6500001,6700000]
3	7600000	18	0.36	900	[6700001,7600000]
3	16900000	17	0.34	1300	[15600001,16900000]
3	17100000	18	0.36	200	[16900001,17100000]
3	19700000	17	0.34	2600	[17100001,19700000]
3	26200000	17	0.34	400	[25800001,26200000]
3	26700000	18	0.36	400	[26300001,26700000]
3	26900000	26	0.52	200	[26700001,26900000]
3	27500000	24	0.48	600	[26900001,27500000]
3	28100000	25	0.5	600	[27500001,28100000]
3	28300000	26	0.52	200	[28100001,28300000]
3	28600000	36	0.72	300	[28300001,28600000]
3	31900000	35	0.7	3300	[28600001,31900000]
3	32000000	28	0.56	100	[31900001,32000000]
3	32600000	27	0.54	600	[32000001,32600000]
3	36900000	21	0.42	2900	[34000001,36900000]
3	39900000	22	0.44	3000	[36900001,39900000]
3	41900000	28	0.56	2000	[39900001,41900000]
3	42900000	29	0.58	1000	[41900001,42900000]
3	82300000	18	0.36	300	[82000001,82300000]
