CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	1300001	23	0.46	1500	[1300001,2800000]
3	2800001	24	0.48	200	[2800001,3000000]
3	29800001	23	0.46	600	[29800001,30400000]
3	40100001	24	0.48	1000	[40100001,41100000]
3	41100001	25	0.5	100	[41100001,41200000]
3	41200001	26	0.52	700	[41200001,41900000]
3	41900001	25	0.5	2200	[41900001,44100000]
3	44100001	24	0.48	1800	[44100001,45900000]
3	53100001	23	0.46	100	[53100001,53200000]
3	53200001	24	0.48	500	[53200001,53700000]
3	54300001	26	0.52	400	[54300001,54700000]
3	54700001	25	0.5	900	[54700001,55600000]
3	55600001	24	0.48	300	[55600001,55900000]
3	56000001	23	0.46	600	[56000001,56600000]
3	57900001	31	0.62	200	[57900001,58100000]
3	58100001	30	0.6	1700	[58100001,59800000]
3	59800001	32	0.64	1500	[59800001,61300000]
3	61300001	30	0.6	1300	[61300001,62600000]
3	62600001	29	0.58	1100	[62600001,63700000]
3	71800001	30	0.6	1700	[71800001,73500000]
3	73500001	29	0.58	900	[73500001,74400000]
3	74400001	28	0.56	2300	[74400001,76700000]
3	76700001	29	0.58	800	[76700001,77500000]
3	77500001	30	0.6	100	[77500001,77600000]
3	77700001	23	0.46	700	[77700001,78400000]
3	86300001	24	0.48	100	[86300001,86400000]
3	86400001	23	0.46	2400	[86400001,88800000]
3	89100001	23	0.46	300	[89100001,89400000]
3	2800000	23	0.46	1500	[1300001,2800000]
3	3000000	24	0.48	200	[2800001,3000000]
3	30400000	23	0.46	600	[29800001,30400000]
3	41100000	24	0.48	1000	[40100001,41100000]
3	41200000	25	0.5	100	[41100001,41200000]
3	41900000	26	0.52	700	[41200001,41900000]
3	44100000	25	0.5	2200	[41900001,44100000]
3	45900000	24	0.48	1800	[44100001,45900000]
3	53200000	23	0.46	100	[53100001,53200000]
3	53700000	24	0.48	500	[53200001,53700000]
3	54700000	26	0.52	400	[54300001,54700000]
3	55600000	25	0.5	900	[54700001,55600000]
3	55900000	24	0.48	300	[55600001,55900000]
3	56600000	23	0.46	600	[56000001,56600000]
3	58100000	31	0.62	200	[57900001,58100000]
3	59800000	30	0.6	1700	[58100001,59800000]
3	61300000	32	0.64	1500	[59800001,61300000]
3	62600000	30	0.6	1300	[61300001,62600000]
3	63700000	29	0.58	1100	[62600001,63700000]
3	73500000	30	0.6	1700	[71800001,73500000]
3	74400000	29	0.58	900	[73500001,74400000]
3	76700000	28	0.56	2300	[74400001,76700000]
3	77500000	29	0.58	800	[76700001,77500000]
3	77600000	30	0.6	100	[77500001,77600000]
3	78400000	23	0.46	700	[77700001,78400000]
3	86400000	24	0.48	100	[86300001,86400000]
3	88800000	23	0.46	2400	[86400001,88800000]
3	89400000	23	0.46	300	[89100001,89400000]
