CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	21700001	22	0.44	400	[21700001,22100000]
3	22100001	23	0.46	400	[22100001,22500000]
3	22500001	21	0.42	1500	[22500001,24000000]
3	24200001	20	0.4	400	[24200001,24600000]
3	24600001	21	0.42	800	[24600001,25400000]
3	27100001	22	0.44	100	[27100001,27200000]
3	27200001	23	0.46	100	[27200001,27300000]
3	27300001	22	0.44	100	[27300001,27400000]
3	27400001	23	0.46	200	[27400001,27600000]
3	27600001	21	0.42	1400	[27600001,29000000]
3	29000001	20	0.4	200	[29000001,29200000]
3	29200001	21	0.42	600	[29200001,29800000]
3	29800001	24	0.48	600	[29800001,30400000]
3	30400001	25	0.5	400	[30400001,30800000]
3	30800001	27	0.54	800	[30800001,31600000]
3	31600001	25	0.5	500	[31600001,32100000]
3	32100001	24	0.48	200	[32100001,32300000]
3	32300001	21	0.42	1600	[32300001,33900000]
3	33900001	22	0.44	500	[33900001,34400000]
3	34400001	20	0.4	100	[34400001,34500000]
3	52100001	21	0.42	300	[52100001,52400000]
3	52400001	27	0.54	200	[52400001,52600000]
3	52600001	28	0.56	1700	[52600001,54300000]
3	54300001	30	0.6	2400	[54300001,56700000]
3	56700001	31	0.62	500	[56700001,57200000]
3	57200001	22	0.44	400	[57200001,57600000]
3	66600001	20	0.4	700	[66600001,67300000]
3	67600001	20	0.4	400	[67600001,68000000]
3	82500001	25	0.5	600	[82500001,83100000]
3	83100001	24	0.48	300	[83100001,83400000]
3	83400001	23	0.46	500	[83400001,83900000]
3	83900001	24	0.48	300	[83900001,84200000]
3	84200001	23	0.46	1100	[84200001,85300000]
3	85300001	25	0.5	600	[85300001,85900000]
3	85900001	23	0.46	1100	[85900001,87000000]
3	87000001	25	0.5	200	[87000001,87200000]
3	87200001	24	0.48	400	[87200001,87600000]
3	87600001	23	0.46	400	[87600001,88000000]
3	88000001	21	0.42	300	[88000001,88300000]
3	22100000	22	0.44	400	[21700001,22100000]
3	22500000	23	0.46	400	[22100001,22500000]
3	24000000	21	0.42	1500	[22500001,24000000]
3	24600000	20	0.4	400	[24200001,24600000]
3	25400000	21	0.42	800	[24600001,25400000]
3	27200000	22	0.44	100	[27100001,27200000]
3	27300000	23	0.46	100	[27200001,27300000]
3	27400000	22	0.44	100	[27300001,27400000]
3	27600000	23	0.46	200	[27400001,27600000]
3	29000000	21	0.42	1400	[27600001,29000000]
3	29200000	20	0.4	200	[29000001,29200000]
3	29800000	21	0.42	600	[29200001,29800000]
3	30400000	24	0.48	600	[29800001,30400000]
3	30800000	25	0.5	400	[30400001,30800000]
3	31600000	27	0.54	800	[30800001,31600000]
3	32100000	25	0.5	500	[31600001,32100000]
3	32300000	24	0.48	200	[32100001,32300000]
3	33900000	21	0.42	1600	[32300001,33900000]
3	34400000	22	0.44	500	[33900001,34400000]
3	34500000	20	0.4	100	[34400001,34500000]
3	52400000	21	0.42	300	[52100001,52400000]
3	52600000	27	0.54	200	[52400001,52600000]
3	54300000	28	0.56	1700	[52600001,54300000]
3	56700000	30	0.6	2400	[54300001,56700000]
3	57200000	31	0.62	500	[56700001,57200000]
3	57600000	22	0.44	400	[57200001,57600000]
3	67300000	20	0.4	700	[66600001,67300000]
3	68000000	20	0.4	400	[67600001,68000000]
3	83100000	25	0.5	600	[82500001,83100000]
3	83400000	24	0.48	300	[83100001,83400000]
3	83900000	23	0.46	500	[83400001,83900000]
3	84200000	24	0.48	300	[83900001,84200000]
3	85300000	23	0.46	1100	[84200001,85300000]
3	85900000	25	0.5	600	[85300001,85900000]
3	87000000	23	0.46	1100	[85900001,87000000]
3	87200000	25	0.5	200	[87000001,87200000]
3	87600000	24	0.48	400	[87200001,87600000]
3	88000000	23	0.46	400	[87600001,88000000]
3	88300000	21	0.42	300	[88000001,88300000]
