CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	42100001	36	0.72	1900	[42100001,44000000]
3	44400001	43	0.86	2700	[44400001,47100000]
3	47100001	42	0.84	400	[47100001,47500000]
3	47500001	40	0.8	900	[47500001,48400000]
3	48400001	35	0.7	100	[48400001,48500000]
3	48500001	34	0.68	200	[48500001,48700000]
3	48700001	40	0.8	1100	[48700001,49800000]
3	49800001	41	0.82	400	[49800001,50200000]
3	50200001	42	0.84	200	[50200001,50400000]
3	50400001	45	0.9	800	[50400001,51200000]
3	52000001	45	0.9	500	[52000001,52500000]
3	52500001	43	0.86	300	[52500001,52800000]
3	52800001	42	0.84	500	[52800001,53300000]
3	53300001	38	0.76	400	[53300001,53700000]
3	53700001	43	0.86	100	[53700001,53800000]
3	53800001	46	0.92	300	[53800001,54100000]
3	54100001	44	0.88	1000	[54100001,55100000]
3	55100001	43	0.86	1000	[55100001,56100000]
3	56100001	42	0.84	600	[56100001,56700000]
3	56700001	43	0.86	400	[56700001,57100000]
3	57100001	44	0.88	100	[57100001,57200000]
3	57200001	34	0.68	300	[57200001,57500000]
3	58600001	44	0.88	3200	[58600001,61800000]
3	61800001	48	0.96	200	[61800001,62000000]
3	62000001	46	0.92	200	[62000001,62200000]
3	65800001	44	0.88	300	[65800001,66100000]
3	66100001	35	0.7	800	[66100001,66900000]
3	67600001	36	0.72	200	[67600001,67800000]
3	67800001	44	0.88	1000	[67800001,68800000]
3	68800001	45	0.9	800	[68800001,69600000]
3	69600001	40	0.8	1700	[69600001,71300000]
3	44000000	36	0.72	1900	[42100001,44000000]
3	47100000	43	0.86	2700	[44400001,47100000]
3	47500000	42	0.84	400	[47100001,47500000]
3	48400000	40	0.8	900	[47500001,48400000]
3	48500000	35	0.7	100	[48400001,48500000]
3	48700000	34	0.68	200	[48500001,48700000]
3	49800000	40	0.8	1100	[48700001,49800000]
3	50200000	41	0.82	400	[49800001,50200000]
3	50400000	42	0.84	200	[50200001,50400000]
3	51200000	45	0.9	800	[50400001,51200000]
3	52500000	45	0.9	500	[52000001,52500000]
3	52800000	43	0.86	300	[52500001,52800000]
3	53300000	42	0.84	500	[52800001,53300000]
3	53700000	38	0.76	400	[53300001,53700000]
3	53800000	43	0.86	100	[53700001,53800000]
3	54100000	46	0.92	300	[53800001,54100000]
3	55100000	44	0.88	1000	[54100001,55100000]
3	56100000	43	0.86	1000	[55100001,56100000]
3	56700000	42	0.84	600	[56100001,56700000]
3	57100000	43	0.86	400	[56700001,57100000]
3	57200000	44	0.88	100	[57100001,57200000]
3	57500000	34	0.68	300	[57200001,57500000]
3	61800000	44	0.88	3200	[58600001,61800000]
3	62000000	48	0.96	200	[61800001,62000000]
3	62200000	46	0.92	200	[62000001,62200000]
3	66100000	44	0.88	300	[65800001,66100000]
3	66900000	35	0.7	800	[66100001,66900000]
3	67800000	36	0.72	200	[67600001,67800000]
3	68800000	44	0.88	1000	[67800001,68800000]
3	69600000	45	0.9	800	[68800001,69600000]
3	71300000	40	0.8	1700	[69600001,71300000]
