CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	81200001	58	0.29	100	[81200001,81300000]
3	81300001	60	0.3	100	[81300001,81400000]
3	81400001	61	0.305	100	[81400001,81500000]
3	81500001	60	0.3	400	[81500001,81900000]
3	81900001	66	0.33	200	[81900001,82100000]
3	90700001	59	0.295	100	[90700001,90800000]
3	81300000	58	0.29	100	[81200001,81300000]
3	81400000	60	0.3	100	[81300001,81400000]
3	81500000	61	0.305	100	[81400001,81500000]
3	81900000	60	0.3	400	[81500001,81900000]
3	82100000	66	0.33	200	[81900001,82100000]
3	90800000	59	0.295	100	[90700001,90800000]
