CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	18700001	63	0.315	100	[18700001,18800000]
3	18800001	62	0.31	100	[18800001,18900000]
3	18900001	60	0.3	100	[18900001,19000000]
3	19000001	55	0.275	200	[19000001,19200000]
3	19200001	56	0.28	100	[19200001,19300000]
3	19300001	57	0.285	300	[19300001,19600000]
3	19600001	58	0.29	100	[19600001,19700000]
3	19700001	57	0.285	100	[19700001,19800000]
3	60300001	55	0.275	100	[60300001,60400000]
3	18800000	63	0.315	100	[18700001,18800000]
3	18900000	62	0.31	100	[18800001,18900000]
3	19000000	60	0.3	100	[18900001,19000000]
3	19200000	55	0.275	200	[19000001,19200000]
3	19300000	56	0.28	100	[19200001,19300000]
3	19600000	57	0.285	300	[19300001,19600000]
3	19700000	58	0.29	100	[19600001,19700000]
3	19800000	57	0.285	100	[19700001,19800000]
3	60400000	55	0.275	100	[60300001,60400000]
