CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	74100001	64	0.32	100	[74100001,74200000]
3	74200001	63	0.315	100	[74200001,74300000]
3	74300001	65	0.325	100	[74300001,74400000]
3	74400001	71	0.355	100	[74400001,74500000]
3	74500001	77	0.385	100	[74500001,74600000]
3	74600001	66	0.33	300	[74600001,74900000]
3	74900001	65	0.325	100	[74900001,75000000]
3	75100001	64	0.32	100	[75100001,75200000]
3	74200000	64	0.32	100	[74100001,74200000]
3	74300000	63	0.315	100	[74200001,74300000]
3	74400000	65	0.325	100	[74300001,74400000]
3	74500000	71	0.355	100	[74400001,74500000]
3	74600000	77	0.385	100	[74500001,74600000]
3	74900000	66	0.33	300	[74600001,74900000]
3	75000000	65	0.325	100	[74900001,75000000]
3	75200000	64	0.32	100	[75100001,75200000]
