CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	38000001	69	0.345	200	[38000001,38200000]
3	38200001	64	0.32	100	[38200001,38300000]
3	40300001	65	0.325	200	[40300001,40500000]
3	45000001	66	0.33	200	[45000001,45200000]
3	45200001	68	0.34	100	[45200001,45300000]
3	45300001	64	0.32	200	[45300001,45500000]
3	52000001	64	0.32	100	[52000001,52100000]
3	38200000	69	0.345	200	[38000001,38200000]
3	38300000	64	0.32	100	[38200001,38300000]
3	40500000	65	0.325	200	[40300001,40500000]
3	45200000	66	0.33	200	[45000001,45200000]
3	45300000	68	0.34	100	[45200001,45300000]
3	45500000	64	0.32	200	[45300001,45500000]
3	52100000	64	0.32	100	[52000001,52100000]
