CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	19200001	76	0.38	100	[19200001,19300000]
3	19500001	70	0.35	100	[19500001,19600000]
3	19600001	71	0.355	300	[19600001,19900000]
3	19900001	73	0.365	300	[19900001,20200000]
3	86500001	72	0.36	200	[86500001,86700000]
3	87200001	70	0.35	100	[87200001,87300000]
3	19300000	76	0.38	100	[19200001,19300000]
3	19600000	70	0.35	100	[19500001,19600000]
3	19900000	71	0.355	300	[19600001,19900000]
3	20200000	73	0.365	300	[19900001,20200000]
3	86700000	72	0.36	200	[86500001,86700000]
3	87300000	70	0.35	100	[87200001,87300000]
