#IID	F_ROH	ROH_length_kB	KBAVG
3331	0.15610	14424.2	4808.06
3332	0.28962	26761.5	4460.24
3333	0.30865	28520.1	4753.35
3334	0.16072	14851.3	3712.82
3335	0.17722	16375.3	8187.63
3336	0.04183	3864.76	3864.76
3337	0.19475	17995.5	8997.76
3338	0.51487	47574.7	11893.7
3339	0.23399	21621	4324.2
3340	0.20740	19164.6	6388.2
3341	0.32125	29684.5	9894.82
3342	0.25353	23426.3	7808.78
3343	0.47190	43604.8	6229.26
3344	0.11382	10517.6	3505.88
3345	0.40600	37515.6	37515.6
3346	0.71895	66432.7	22144.2
3347	0.07503	6933.21	6933.21
3348	0.43434	40133.6	10033.4
3349	0.08966	8284.89	4142.45
3350	0.24690	22813.8	5703.45
3351	0.15663	14473.1	4824.35
3352	0.20086	18559.7	4639.94
3353	0.22667	20944.9	6981.64
3354	0.35559	32857.1	10952.4
3355	0.35966	33233.8	4747.68
3356	0.25013	23112.2	5778.05
3357	0.15344	14177.9	7088.94
3358	0.22655	20934.1	5233.52
3359	0.19894	18382.6	4595.64
3360	0.16558	15300.2	7650.11
3361	0.24131	22297.7	5574.43
3362	0.24623	22751.8	5687.96
3363	0.22027	20353.4	6784.48
3364	0.20996	19401.1	6467.02
3365	0.13748	12703.2	4234.41
3366	0.35574	32871.2	16435.6
3367	0.11782	10887.1	10887.1
3368	0.34967	32309.9	6461.98
3369	0.24668	22794	4558.81
3370	0.34787	32144	6428.8
3371	0.22079	20401.8	4080.37
3372	0.19924	18410.2	4602.56
3373	0.14716	13597.5	4532.49
3374	0.22648	20927.5	5231.86
3375	0.15765	14567.2	4855.73
3376	0.20315	18771.2	6257.06
3377	0.33033	30522.8	4360.4
3378	0.08876	8201.47	4100.73
3379	0.24515	22652.3	5663.07
3380	0.21425	19796.9	4949.22
3381	0.35876	33150.1	6630.02
3382	0.27896	25776.7	5155.33
3383	0.20066	18541.3	6180.43
3384	0.39392	36398.9	12133
3385	0.13027	12037	4012.34
3386	0.47565	43950.6	8790.12
3387	0.16494	15241.2	7620.58
3388	0.16906	15621.3	5207.12
3389	0.73770	68165.3	34082.6
3390	0.46140	42634.7	6090.68
3391	0.17328	16011.6	8005.79
3392	0.36617	33834.9	6766.98
3393	0.30981	28627.3	14313.6
3394	0.16872	15590.4	3897.6
3395	0.39949	36913.7	12304.6
3396	0.13837	12785.9	4261.97
3397	0.24450	22592.5	7530.83
3398	0.30033	27751.5	13875.7
3399	0.22319	20623.5	10311.7
3400	0.06355	5872.53	5872.53
