CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	200001	21	0.42	100	[200001,300000]
3	300001	23	0.46	1100	[300001,1400000]
3	1400001	24	0.48	1000	[1400001,2400000]
3	2400001	25	0.5	500	[2400001,2900000]
3	12100001	15	0.3	1200	[12100001,13300000]
3	13300001	18	0.36	500	[13300001,13800000]
3	13800001	16	0.32	500	[13800001,14300000]
3	14300001	15	0.3	100	[14300001,14400000]
3	14400001	16	0.32	400	[14400001,14800000]
3	14800001	15	0.3	700	[14800001,15500000]
3	15500001	17	0.34	200	[15500001,15700000]
3	15700001	16	0.32	500	[15700001,16200000]
3	16200001	17	0.34	100	[16200001,16300000]
3	16300001	18	0.36	200	[16300001,16500000]
3	16500001	19	0.38	400	[16500001,16900000]
3	16900001	18	0.36	400	[16900001,17300000]
3	17300001	17	0.34	100	[17300001,17400000]
3	17400001	19	0.38	800	[17400001,18200000]
3	18200001	17	0.34	500	[18200001,18700000]
3	18700001	15	0.3	100	[18700001,18800000]
3	18800001	16	0.32	400	[18800001,19200000]
3	19200001	15	0.3	300	[19200001,19500000]
3	19500001	17	0.34	900	[19500001,20400000]
3	20400001	15	0.3	1100	[20400001,21500000]
3	21500001	16	0.32	300	[21500001,21800000]
3	21800001	17	0.34	500	[21800001,22300000]
3	23000001	15	0.3	600	[23000001,23600000]
3	25000001	17	0.34	1200	[25000001,26200000]
3	42500001	15	0.3	300	[42500001,42800000]
3	43400001	17	0.34	400	[43400001,43800000]
3	43800001	16	0.32	600	[43800001,44400000]
3	44400001	17	0.34	400	[44400001,44800000]
3	44800001	18	0.36	600	[44800001,45400000]
3	45400001	16	0.32	200	[45400001,45600000]
3	45600001	18	0.36	900	[45600001,46500000]
3	46500001	15	0.3	200	[46500001,46700000]
3	46700001	19	0.38	100	[46700001,46800000]
3	46800001	16	0.32	800	[46800001,47600000]
3	47600001	17	0.34	600	[47600001,48200000]
3	48200001	15	0.3	700	[48200001,48900000]
3	48900001	16	0.32	100	[48900001,49000000]
3	49000001	15	0.3	300	[49000001,49300000]
3	54800001	20	0.4	600	[54800001,55400000]
3	55400001	21	0.42	1100	[55400001,56500000]
3	56500001	22	0.44	100	[56500001,56600000]
3	56600001	21	0.42	2200	[56600001,58800000]
3	58800001	20	0.4	200	[58800001,59000000]
3	59000001	15	0.3	400	[59000001,59400000]
3	59400001	16	0.32	300	[59400001,59700000]
3	83600001	16	0.32	800	[83600001,84400000]
3	84400001	17	0.34	800	[84400001,85200000]
3	85200001	15	0.3	1600	[85200001,86800000]
3	86800001	17	0.34	400	[86800001,87200000]
3	87200001	15	0.3	1100	[87200001,88300000]
3	300000	21	0.42	100	[200001,300000]
3	1400000	23	0.46	1100	[300001,1400000]
3	2400000	24	0.48	1000	[1400001,2400000]
3	2900000	25	0.5	500	[2400001,2900000]
3	13300000	15	0.3	1200	[12100001,13300000]
3	13800000	18	0.36	500	[13300001,13800000]
3	14300000	16	0.32	500	[13800001,14300000]
3	14400000	15	0.3	100	[14300001,14400000]
3	14800000	16	0.32	400	[14400001,14800000]
3	15500000	15	0.3	700	[14800001,15500000]
3	15700000	17	0.34	200	[15500001,15700000]
3	16200000	16	0.32	500	[15700001,16200000]
3	16300000	17	0.34	100	[16200001,16300000]
3	16500000	18	0.36	200	[16300001,16500000]
3	16900000	19	0.38	400	[16500001,16900000]
3	17300000	18	0.36	400	[16900001,17300000]
3	17400000	17	0.34	100	[17300001,17400000]
3	18200000	19	0.38	800	[17400001,18200000]
3	18700000	17	0.34	500	[18200001,18700000]
3	18800000	15	0.3	100	[18700001,18800000]
3	19200000	16	0.32	400	[18800001,19200000]
3	19500000	15	0.3	300	[19200001,19500000]
3	20400000	17	0.34	900	[19500001,20400000]
3	21500000	15	0.3	1100	[20400001,21500000]
3	21800000	16	0.32	300	[21500001,21800000]
3	22300000	17	0.34	500	[21800001,22300000]
3	23600000	15	0.3	600	[23000001,23600000]
3	26200000	17	0.34	1200	[25000001,26200000]
3	42800000	15	0.3	300	[42500001,42800000]
3	43800000	17	0.34	400	[43400001,43800000]
3	44400000	16	0.32	600	[43800001,44400000]
3	44800000	17	0.34	400	[44400001,44800000]
3	45400000	18	0.36	600	[44800001,45400000]
3	45600000	16	0.32	200	[45400001,45600000]
3	46500000	18	0.36	900	[45600001,46500000]
3	46700000	15	0.3	200	[46500001,46700000]
3	46800000	19	0.38	100	[46700001,46800000]
3	47600000	16	0.32	800	[46800001,47600000]
3	48200000	17	0.34	600	[47600001,48200000]
3	48900000	15	0.3	700	[48200001,48900000]
3	49000000	16	0.32	100	[48900001,49000000]
3	49300000	15	0.3	300	[49000001,49300000]
3	55400000	20	0.4	600	[54800001,55400000]
3	56500000	21	0.42	1100	[55400001,56500000]
3	56600000	22	0.44	100	[56500001,56600000]
3	58800000	21	0.42	2200	[56600001,58800000]
3	59000000	20	0.4	200	[58800001,59000000]
3	59400000	15	0.3	400	[59000001,59400000]
3	59700000	16	0.32	300	[59400001,59700000]
3	84400000	16	0.32	800	[83600001,84400000]
3	85200000	17	0.34	800	[84400001,85200000]
3	86800000	15	0.3	1600	[85200001,86800000]
3	87200000	17	0.34	400	[86800001,87200000]
3	88300000	15	0.3	1100	[87200001,88300000]
