CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	100001	16	0.32	500	[100001,600000]
3	600001	18	0.36	100	[600001,700000]
3	700001	19	0.38	3000	[700001,3700000]
3	3700001	20	0.4	300	[3700001,4000000]
3	4000001	19	0.38	300	[4000001,4300000]
3	9500001	22	0.44	600	[9500001,10100000]
3	10100001	18	0.36	400	[10100001,10500000]
3	10500001	17	0.34	200	[10500001,10700000]
3	10700001	16	0.32	1600	[10700001,12300000]
3	12800001	18	0.36	200	[12800001,13000000]
3	31900001	16	0.32	400	[31900001,32300000]
3	32300001	18	0.36	100	[32300001,32400000]
3	32600001	16	0.32	400	[32600001,33000000]
3	39400001	16	0.32	100	[39400001,39500000]
3	41100001	17	0.34	1700	[41100001,42800000]
3	42800001	18	0.36	600	[42800001,43400000]
3	43400001	16	0.32	1300	[43400001,44700000]
3	44800001	16	0.32	100	[44800001,44900000]
3	44900001	17	0.34	300	[44900001,45200000]
3	45200001	18	0.36	400	[45200001,45600000]
3	56800001	17	0.34	800	[56800001,57600000]
3	70000001	17	0.34	1300	[70000001,71300000]
3	71300001	23	0.46	1400	[71300001,72700000]
3	72700001	24	0.48	1300	[72700001,74000000]
3	74000001	23	0.46	300	[74000001,74300000]
3	74300001	24	0.48	200	[74300001,74500000]
3	74500001	25	0.5	200	[74500001,74700000]
3	76100001	17	0.34	400	[76100001,76500000]
3	76500001	20	0.4	500	[76500001,77000000]
3	77000001	19	0.38	300	[77000001,77300000]
3	77300001	18	0.36	200	[77300001,77500000]
3	77500001	17	0.34	600	[77500001,78100000]
3	78100001	18	0.36	400	[78100001,78500000]
3	78500001	17	0.34	1100	[78500001,79600000]
3	88700001	18	0.36	500	[88700001,89200000]
3	89200001	17	0.34	3200	[89200001,92400000]
3	600000	16	0.32	500	[100001,600000]
3	700000	18	0.36	100	[600001,700000]
3	3700000	19	0.38	3000	[700001,3700000]
3	4000000	20	0.4	300	[3700001,4000000]
3	4300000	19	0.38	300	[4000001,4300000]
3	10100000	22	0.44	600	[9500001,10100000]
3	10500000	18	0.36	400	[10100001,10500000]
3	10700000	17	0.34	200	[10500001,10700000]
3	12300000	16	0.32	1600	[10700001,12300000]
3	13000000	18	0.36	200	[12800001,13000000]
3	32300000	16	0.32	400	[31900001,32300000]
3	32400000	18	0.36	100	[32300001,32400000]
3	33000000	16	0.32	400	[32600001,33000000]
3	39500000	16	0.32	100	[39400001,39500000]
3	42800000	17	0.34	1700	[41100001,42800000]
3	43400000	18	0.36	600	[42800001,43400000]
3	44700000	16	0.32	1300	[43400001,44700000]
3	44900000	16	0.32	100	[44800001,44900000]
3	45200000	17	0.34	300	[44900001,45200000]
3	45600000	18	0.36	400	[45200001,45600000]
3	57600000	17	0.34	800	[56800001,57600000]
3	71300000	17	0.34	1300	[70000001,71300000]
3	72700000	23	0.46	1400	[71300001,72700000]
3	74000000	24	0.48	1300	[72700001,74000000]
3	74300000	23	0.46	300	[74000001,74300000]
3	74500000	24	0.48	200	[74300001,74500000]
3	74700000	25	0.5	200	[74500001,74700000]
3	76500000	17	0.34	400	[76100001,76500000]
3	77000000	20	0.4	500	[76500001,77000000]
3	77300000	19	0.38	300	[77000001,77300000]
3	77500000	18	0.36	200	[77300001,77500000]
3	78100000	17	0.34	600	[77500001,78100000]
3	78500000	18	0.36	400	[78100001,78500000]
3	79600000	17	0.34	1100	[78500001,79600000]
3	89200000	18	0.36	500	[88700001,89200000]
3	92400000	17	0.34	3200	[89200001,92400000]
