CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	1900001	26	0.52	2500	[1900001,4400000]
3	4400001	24	0.48	800	[4400001,5200000]
3	5200001	23	0.46	100	[5200001,5300000]
3	5300001	22	0.44	500	[5300001,5800000]
3	5800001	24	0.48	100	[5800001,5900000]
3	5900001	23	0.46	600	[5900001,6500000]
3	6500001	24	0.48	300	[6500001,6800000]
3	11400001	23	0.46	900	[11400001,12300000]
3	12300001	24	0.48	500	[12300001,12800000]
3	12800001	25	0.5	200	[12800001,13000000]
3	13000001	23	0.46	1500	[13000001,14500000]
3	14500001	25	0.5	200	[14500001,14700000]
3	50700001	21	0.42	700	[50700001,51400000]
3	53800001	26	0.52	500	[53800001,54300000]
3	54300001	22	0.44	600	[54300001,54900000]
3	54900001	21	0.42	200	[54900001,55100000]
3	55100001	22	0.44	1900	[55100001,57000000]
3	57000001	23	0.46	500	[57000001,57500000]
3	66800001	23	0.46	900	[66800001,67700000]
3	67700001	22	0.44	1300	[67700001,69000000]
3	69000001	21	0.42	100	[69000001,69100000]
3	69400001	22	0.44	1400	[69400001,70800000]
3	70800001	24	0.48	100	[70800001,70900000]
3	70900001	22	0.44	700	[70900001,71600000]
3	71600001	27	0.54	200	[71600001,71800000]
3	71800001	28	0.56	100	[71800001,71900000]
3	71900001	25	0.5	1400	[71900001,73300000]
3	81600001	25	0.5	300	[81600001,81900000]
3	81900001	23	0.46	300	[81900001,82200000]
3	82200001	25	0.5	400	[82200001,82600000]
3	82600001	24	0.48	1500	[82600001,84100000]
3	84200001	22	0.44	200	[84200001,84400000]
3	84400001	24	0.48	500	[84400001,84900000]
3	84900001	22	0.44	100	[84900001,85000000]
3	85000001	23	0.46	500	[85000001,85500000]
3	85500001	22	0.44	700	[85500001,86200000]
3	4400000	26	0.52	2500	[1900001,4400000]
3	5200000	24	0.48	800	[4400001,5200000]
3	5300000	23	0.46	100	[5200001,5300000]
3	5800000	22	0.44	500	[5300001,5800000]
3	5900000	24	0.48	100	[5800001,5900000]
3	6500000	23	0.46	600	[5900001,6500000]
3	6800000	24	0.48	300	[6500001,6800000]
3	12300000	23	0.46	900	[11400001,12300000]
3	12800000	24	0.48	500	[12300001,12800000]
3	13000000	25	0.5	200	[12800001,13000000]
3	14500000	23	0.46	1500	[13000001,14500000]
3	14700000	25	0.5	200	[14500001,14700000]
3	51400000	21	0.42	700	[50700001,51400000]
3	54300000	26	0.52	500	[53800001,54300000]
3	54900000	22	0.44	600	[54300001,54900000]
3	55100000	21	0.42	200	[54900001,55100000]
3	57000000	22	0.44	1900	[55100001,57000000]
3	57500000	23	0.46	500	[57000001,57500000]
3	67700000	23	0.46	900	[66800001,67700000]
3	69000000	22	0.44	1300	[67700001,69000000]
3	69100000	21	0.42	100	[69000001,69100000]
3	70800000	22	0.44	1400	[69400001,70800000]
3	70900000	24	0.48	100	[70800001,70900000]
3	71600000	22	0.44	700	[70900001,71600000]
3	71800000	27	0.54	200	[71600001,71800000]
3	71900000	28	0.56	100	[71800001,71900000]
3	73300000	25	0.5	1400	[71900001,73300000]
3	81900000	25	0.5	300	[81600001,81900000]
3	82200000	23	0.46	300	[81900001,82200000]
3	82600000	25	0.5	400	[82200001,82600000]
3	84100000	24	0.48	1500	[82600001,84100000]
3	84400000	22	0.44	200	[84200001,84400000]
3	84900000	24	0.48	500	[84400001,84900000]
3	85000000	22	0.44	100	[84900001,85000000]
3	85500000	23	0.46	500	[85000001,85500000]
3	86200000	22	0.44	700	[85500001,86200000]
