CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	1500001	23	0.255556	1400	[1500001,2900000]
3	2900001	27	0.3	200	[2900001,3100000]
3	3100001	29	0.322222	400	[3100001,3500000]
3	3500001	33	0.366667	900	[3500001,4400000]
3	4400001	32	0.355556	100	[4400001,4500000]
3	4500001	31	0.344444	600	[4500001,5100000]
3	5100001	29	0.322222	500	[5100001,5600000]
3	5600001	28	0.311111	300	[5600001,5900000]
3	5900001	30	0.333333	200	[5900001,6100000]
3	6100001	29	0.322222	200	[6100001,6300000]
3	6300001	24	0.266667	100	[6300001,6400000]
3	13500001	25	0.277778	400	[13500001,13900000]
3	13900001	24	0.266667	200	[13900001,14100000]
3	14100001	23	0.255556	900	[14100001,15000000]
3	15000001	25	0.277778	100	[15000001,15100000]
3	15100001	24	0.266667	100	[15100001,15200000]
3	22600001	26	0.288889	100	[22600001,22700000]
3	22700001	25	0.277778	300	[22700001,23000000]
3	23000001	28	0.311111	1100	[23000001,24100000]
3	24100001	24	0.266667	1000	[24100001,25100000]
3	25100001	27	0.3	200	[25100001,25300000]
3	25300001	28	0.311111	1000	[25300001,26300000]
3	26300001	23	0.255556	700	[26300001,27000000]
3	27300001	24	0.266667	300	[27300001,27600000]
3	27600001	26	0.288889	100	[27600001,27700000]
3	27700001	30	0.333333	100	[27700001,27800000]
3	27800001	33	0.366667	500	[27800001,28300000]
3	28300001	32	0.355556	300	[28300001,28600000]
3	28600001	35	0.388889	300	[28600001,28900000]
3	28900001	32	0.355556	400	[28900001,29300000]
3	29300001	35	0.388889	900	[29300001,30200000]
3	30200001	39	0.433333	200	[30200001,30400000]
3	30400001	36	0.4	100	[30400001,30500000]
3	30500001	34	0.377778	300	[30500001,30800000]
3	30800001	39	0.433333	200	[30800001,31000000]
3	31000001	37	0.411111	600	[31000001,31600000]
3	31600001	38	0.422222	100	[31600001,31700000]
3	31700001	33	0.366667	100	[31700001,31800000]
3	31800001	34	0.377778	600	[31800001,32400000]
3	32400001	32	0.355556	100	[32400001,32500000]
3	32500001	37	0.411111	200	[32500001,32700000]
3	32700001	33	0.366667	300	[32700001,33000000]
3	33000001	34	0.377778	100	[33000001,33100000]
3	33100001	35	0.388889	100	[33100001,33200000]
3	33200001	34	0.377778	100	[33200001,33300000]
3	33300001	31	0.344444	500	[33300001,33800000]
3	33800001	33	0.366667	1000	[33800001,34800000]
3	34800001	31	0.344444	1300	[34800001,36100000]
3	36100001	23	0.255556	400	[36100001,36500000]
3	52300001	24	0.266667	400	[52300001,52700000]
3	53700001	23	0.255556	500	[53700001,54200000]
3	67200001	23	0.255556	100	[67200001,67300000]
3	70100001	23	0.255556	500	[70100001,70600000]
3	70900001	23	0.255556	200	[70900001,71100000]
3	71100001	27	0.3	400	[71100001,71500000]
3	71500001	26	0.288889	800	[71500001,72300000]
3	72300001	25	0.277778	100	[72300001,72400000]
3	72400001	27	0.3	1300	[72400001,73700000]
3	73700001	26	0.288889	400	[73700001,74100000]
3	79400001	24	0.266667	1300	[79400001,80700000]
3	81600001	23	0.255556	300	[81600001,81900000]
3	2900000	23	0.255556	1400	[1500001,2900000]
3	3100000	27	0.3	200	[2900001,3100000]
3	3500000	29	0.322222	400	[3100001,3500000]
3	4400000	33	0.366667	900	[3500001,4400000]
3	4500000	32	0.355556	100	[4400001,4500000]
3	5100000	31	0.344444	600	[4500001,5100000]
3	5600000	29	0.322222	500	[5100001,5600000]
3	5900000	28	0.311111	300	[5600001,5900000]
3	6100000	30	0.333333	200	[5900001,6100000]
3	6300000	29	0.322222	200	[6100001,6300000]
3	6400000	24	0.266667	100	[6300001,6400000]
3	13900000	25	0.277778	400	[13500001,13900000]
3	14100000	24	0.266667	200	[13900001,14100000]
3	15000000	23	0.255556	900	[14100001,15000000]
3	15100000	25	0.277778	100	[15000001,15100000]
3	15200000	24	0.266667	100	[15100001,15200000]
3	22700000	26	0.288889	100	[22600001,22700000]
3	23000000	25	0.277778	300	[22700001,23000000]
3	24100000	28	0.311111	1100	[23000001,24100000]
3	25100000	24	0.266667	1000	[24100001,25100000]
3	25300000	27	0.3	200	[25100001,25300000]
3	26300000	28	0.311111	1000	[25300001,26300000]
3	27000000	23	0.255556	700	[26300001,27000000]
3	27600000	24	0.266667	300	[27300001,27600000]
3	27700000	26	0.288889	100	[27600001,27700000]
3	27800000	30	0.333333	100	[27700001,27800000]
3	28300000	33	0.366667	500	[27800001,28300000]
3	28600000	32	0.355556	300	[28300001,28600000]
3	28900000	35	0.388889	300	[28600001,28900000]
3	29300000	32	0.355556	400	[28900001,29300000]
3	30200000	35	0.388889	900	[29300001,30200000]
3	30400000	39	0.433333	200	[30200001,30400000]
3	30500000	36	0.4	100	[30400001,30500000]
3	30800000	34	0.377778	300	[30500001,30800000]
3	31000000	39	0.433333	200	[30800001,31000000]
3	31600000	37	0.411111	600	[31000001,31600000]
3	31700000	38	0.422222	100	[31600001,31700000]
3	31800000	33	0.366667	100	[31700001,31800000]
3	32400000	34	0.377778	600	[31800001,32400000]
3	32500000	32	0.355556	100	[32400001,32500000]
3	32700000	37	0.411111	200	[32500001,32700000]
3	33000000	33	0.366667	300	[32700001,33000000]
3	33100000	34	0.377778	100	[33000001,33100000]
3	33200000	35	0.388889	100	[33100001,33200000]
3	33300000	34	0.377778	100	[33200001,33300000]
3	33800000	31	0.344444	500	[33300001,33800000]
3	34800000	33	0.366667	1000	[33800001,34800000]
3	36100000	31	0.344444	1300	[34800001,36100000]
3	36500000	23	0.255556	400	[36100001,36500000]
3	52700000	24	0.266667	400	[52300001,52700000]
3	54200000	23	0.255556	500	[53700001,54200000]
3	67300000	23	0.255556	100	[67200001,67300000]
3	70600000	23	0.255556	500	[70100001,70600000]
3	71100000	23	0.255556	200	[70900001,71100000]
3	71500000	27	0.3	400	[71100001,71500000]
3	72300000	26	0.288889	800	[71500001,72300000]
3	72400000	25	0.277778	100	[72300001,72400000]
3	73700000	27	0.3	1300	[72400001,73700000]
3	74100000	26	0.288889	400	[73700001,74100000]
3	80700000	24	0.266667	1300	[79400001,80700000]
3	81900000	23	0.255556	300	[81600001,81900000]
