CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	700001	21	0.233333	300	[700001,1000000]
3	1000001	23	0.255556	100	[1000001,1100000]
3	1100001	24	0.266667	300	[1100001,1400000]
3	1400001	25	0.277778	400	[1400001,1800000]
3	1800001	26	0.288889	1200	[1800001,3000000]
3	3000001	27	0.3	200	[3000001,3200000]
3	3200001	26	0.288889	400	[3200001,3600000]
3	3600001	25	0.277778	300	[3600001,3900000]
3	3900001	27	0.3	100	[3900001,4000000]
3	4000001	22	0.244444	400	[4000001,4400000]
3	4400001	23	0.255556	100	[4400001,4500000]
3	4500001	25	0.277778	100	[4500001,4600000]
3	5100001	24	0.266667	200	[5100001,5300000]
3	5300001	25	0.277778	100	[5300001,5400000]
3	5400001	26	0.288889	800	[5400001,6200000]
3	6200001	29	0.322222	600	[6200001,6800000]
3	6800001	31	0.344444	600	[6800001,7400000]
3	7400001	30	0.333333	300	[7400001,7700000]
3	7700001	21	0.233333	100	[7700001,7800000]
3	10300001	22	0.244444	200	[10300001,10500000]
3	10500001	21	0.233333	100	[10500001,10600000]
3	11400001	23	0.255556	100	[11400001,11500000]
3	11500001	22	0.244444	800	[11500001,12300000]
3	12300001	24	0.266667	400	[12300001,12700000]
3	12700001	22	0.244444	300	[12700001,13000000]
3	13000001	23	0.255556	400	[13000001,13400000]
3	13400001	26	0.288889	100	[13400001,13500000]
3	13500001	27	0.3	300	[13500001,13800000]
3	13800001	26	0.288889	200	[13800001,14000000]
3	14000001	25	0.277778	900	[14000001,14900000]
3	14900001	24	0.266667	200	[14900001,15100000]
3	15100001	23	0.255556	100	[15100001,15200000]
3	15200001	21	0.233333	200	[15200001,15400000]
3	15700001	29	0.322222	300	[15700001,16000000]
3	16000001	33	0.366667	200	[16000001,16200000]
3	16200001	36	0.4	600	[16200001,16800000]
3	16800001	35	0.388889	400	[16800001,17200000]
3	17200001	32	0.355556	500	[17200001,17700000]
3	17700001	29	0.322222	600	[17700001,18300000]
3	18300001	28	0.311111	300	[18300001,18600000]
3	18600001	25	0.277778	700	[18600001,19300000]
3	19300001	23	0.255556	100	[19300001,19400000]
3	19400001	24	0.266667	100	[19400001,19500000]
3	19900001	22	0.244444	700	[19900001,20600000]
3	22400001	22	0.244444	500	[22400001,22900000]
3	22900001	21	0.233333	200	[22900001,23100000]
3	43000001	21	0.233333	100	[43000001,43100000]
3	43600001	21	0.233333	100	[43600001,43700000]
3	43700001	23	0.255556	400	[43700001,44100000]
3	44100001	21	0.233333	1300	[44100001,45400000]
3	45400001	22	0.244444	200	[45400001,45600000]
3	45600001	24	0.266667	100	[45600001,45700000]
3	45700001	26	0.288889	100	[45700001,45800000]
3	45800001	25	0.277778	100	[45800001,45900000]
3	45900001	24	0.266667	100	[45900001,46000000]
3	46000001	22	0.244444	200	[46000001,46200000]
3	46200001	21	0.233333	100	[46200001,46300000]
3	46300001	22	0.244444	500	[46300001,46800000]
3	46800001	24	0.266667	500	[46800001,47300000]
3	47300001	21	0.233333	100	[47300001,47400000]
3	50400001	22	0.244444	200	[50400001,50600000]
3	50600001	23	0.255556	400	[50600001,51000000]
3	51000001	24	0.266667	400	[51000001,51400000]
3	51400001	23	0.255556	300	[51400001,51700000]
3	64100001	21	0.233333	700	[64100001,64800000]
3	64800001	22	0.244444	500	[64800001,65300000]
3	65300001	21	0.233333	100	[65300001,65400000]
3	73800001	21	0.233333	1400	[73800001,75200000]
3	75200001	22	0.244444	700	[75200001,75900000]
3	89500001	21	0.233333	300	[89500001,89800000]
3	1000000	21	0.233333	300	[700001,1000000]
3	1100000	23	0.255556	100	[1000001,1100000]
3	1400000	24	0.266667	300	[1100001,1400000]
3	1800000	25	0.277778	400	[1400001,1800000]
3	3000000	26	0.288889	1200	[1800001,3000000]
3	3200000	27	0.3	200	[3000001,3200000]
3	3600000	26	0.288889	400	[3200001,3600000]
3	3900000	25	0.277778	300	[3600001,3900000]
3	4000000	27	0.3	100	[3900001,4000000]
3	4400000	22	0.244444	400	[4000001,4400000]
3	4500000	23	0.255556	100	[4400001,4500000]
3	4600000	25	0.277778	100	[4500001,4600000]
3	5300000	24	0.266667	200	[5100001,5300000]
3	5400000	25	0.277778	100	[5300001,5400000]
3	6200000	26	0.288889	800	[5400001,6200000]
3	6800000	29	0.322222	600	[6200001,6800000]
3	7400000	31	0.344444	600	[6800001,7400000]
3	7700000	30	0.333333	300	[7400001,7700000]
3	7800000	21	0.233333	100	[7700001,7800000]
3	10500000	22	0.244444	200	[10300001,10500000]
3	10600000	21	0.233333	100	[10500001,10600000]
3	11500000	23	0.255556	100	[11400001,11500000]
3	12300000	22	0.244444	800	[11500001,12300000]
3	12700000	24	0.266667	400	[12300001,12700000]
3	13000000	22	0.244444	300	[12700001,13000000]
3	13400000	23	0.255556	400	[13000001,13400000]
3	13500000	26	0.288889	100	[13400001,13500000]
3	13800000	27	0.3	300	[13500001,13800000]
3	14000000	26	0.288889	200	[13800001,14000000]
3	14900000	25	0.277778	900	[14000001,14900000]
3	15100000	24	0.266667	200	[14900001,15100000]
3	15200000	23	0.255556	100	[15100001,15200000]
3	15400000	21	0.233333	200	[15200001,15400000]
