sim_1_selection_model_s06_chr3	77928577
sim_2_selection_model_s06_chr3	76117086
sim_3_selection_model_s06_chr3	23410623
sim_4_selection_model_s06_chr3	84341848
sim_5_selection_model_s06_chr3	6067714
sim_6_selection_model_s06_chr3	80537022
sim_7_selection_model_s06_chr3	44179930
sim_8_selection_model_s06_chr3	44976752
sim_9_selection_model_s06_chr3	43320468
sim_10_selection_model_s06_chr3	82907198
sim_11_selection_model_s06_chr3	39833856
sim_12_selection_model_s06_chr3	83339834
sim_13_selection_model_s06_chr3	44364230
sim_14_selection_model_s06_chr3	79664448
sim_15_selection_model_s06_chr3	9152050
sim_16_selection_model_s06_chr3	41484871
sim_17_selection_model_s06_chr3	46877013
sim_18_selection_model_s06_chr3	37906016
sim_19_selection_model_s06_chr3	80876153
sim_20_selection_model_s06_chr3	32000086
