sim_1_selection_model_s08_chr3	1006904
sim_2_selection_model_s08_chr3	2413176
sim_3_selection_model_s08_chr3	67185051
sim_4_selection_model_s08_chr3	8828802
sim_5_selection_model_s08_chr3	73543289
sim_6_selection_model_s08_chr3	10406448
sim_7_selection_model_s08_chr3	65253015
sim_8_selection_model_s08_chr3	88924581
sim_9_selection_model_s08_chr3	10763749
sim_10_selection_model_s08_chr3	38960848
sim_11_selection_model_s08_chr3	84585322
sim_12_selection_model_s08_chr3	79394030
sim_13_selection_model_s08_chr3	48347950
sim_14_selection_model_s08_chr3	15667076
sim_15_selection_model_s08_chr3	92118483
sim_16_selection_model_s08_chr3	32644651
sim_17_selection_model_s08_chr3	37975894
sim_18_selection_model_s08_chr3	48890934
sim_19_selection_model_s08_chr3	20545483
sim_20_selection_model_s08_chr3	7611103
