sim_1_selection_model_s03_chr3	74619849
sim_2_selection_model_s03_chr3	30934125
sim_3_selection_model_s03_chr3	90080021
sim_4_selection_model_s03_chr3	34959688
sim_5_selection_model_s03_chr3	37474276
sim_6_selection_model_s03_chr3	67952310
sim_7_selection_model_s03_chr3	10057159
sim_8_selection_model_s03_chr3	29338916
sim_9_selection_model_s03_chr3	15137601
sim_10_selection_model_s03_chr3	48257066
sim_11_selection_model_s03_chr3	48997448
sim_12_selection_model_s03_chr3	71492096
sim_13_selection_model_s03_chr3	30124684
sim_14_selection_model_s03_chr3	18144573
sim_15_selection_model_s03_chr3	77220651
sim_16_selection_model_s03_chr3	5667086
sim_17_selection_model_s03_chr3	83345461
sim_18_selection_model_s03_chr3	81905302
sim_19_selection_model_s03_chr3	68511079
sim_20_selection_model_s03_chr3	60104508
