sim_1_selection_model_s04_chr3	5821325
sim_2_selection_model_s04_chr3	35331140
sim_3_selection_model_s04_chr3	54987214
sim_4_selection_model_s04_chr3	88970071
sim_5_selection_model_s04_chr3	24763384
sim_6_selection_model_s04_chr3	17687700
sim_7_selection_model_s04_chr3	84982335
sim_8_selection_model_s04_chr3	83641702
sim_9_selection_model_s04_chr3	74288214
sim_10_selection_model_s04_chr3	61636242
sim_11_selection_model_s04_chr3	28871247
sim_12_selection_model_s04_chr3	6221366
sim_13_selection_model_s04_chr3	24188087
sim_14_selection_model_s04_chr3	21686115
sim_15_selection_model_s04_chr3	26917263
sim_16_selection_model_s04_chr3	75296465
sim_17_selection_model_s04_chr3	57181859
sim_18_selection_model_s04_chr3	86354271
sim_19_selection_model_s04_chr3	34529802
sim_20_selection_model_s04_chr3	91320806
