CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	3500001	20	0.4	900	[3500001,4400000]
3	4400001	21	0.42	100	[4400001,4500000]
3	4500001	20	0.4	300	[4500001,4800000]
3	4800001	26	0.52	100	[4800001,4900000]
3	4900001	28	0.56	2200	[4900001,7100000]
3	7100001	19	0.38	600	[7100001,7700000]
3	7700001	21	0.42	400	[7700001,8100000]
3	8100001	22	0.44	400	[8100001,8500000]
3	8500001	20	0.4	100	[8500001,8600000]
3	8600001	18	0.36	1200	[8600001,9800000]
3	9800001	20	0.4	100	[9800001,9900000]
3	22100001	19	0.38	800	[22100001,22900000]
3	22900001	18	0.36	1600	[22900001,24500000]
3	24500001	17	0.34	1200	[24500001,25700000]
3	31800001	17	0.34	1300	[31800001,33100000]
3	33500001	18	0.36	800	[33500001,34300000]
3	34300001	20	0.4	1000	[34300001,35300000]
3	35300001	18	0.36	100	[35300001,35400000]
3	35400001	20	0.4	1700	[35400001,37100000]
3	37100001	19	0.38	1200	[37100001,38300000]
3	38300001	17	0.34	2100	[38300001,40400000]
3	44900001	20	0.4	1200	[44900001,46100000]
3	46100001	21	0.42	100	[46100001,46200000]
3	46200001	22	0.44	1100	[46200001,47300000]
3	47300001	23	0.46	200	[47300001,47500000]
3	47500001	25	0.5	500	[47500001,48000000]
3	48000001	23	0.46	500	[48000001,48500000]
3	48500001	17	0.34	300	[48500001,48800000]
3	48800001	19	0.38	200	[48800001,49000000]
3	66000001	17	0.34	1000	[66000001,67000000]
3	72100001	17	0.34	100	[72100001,72200000]
3	4400000	20	0.4	900	[3500001,4400000]
3	4500000	21	0.42	100	[4400001,4500000]
3	4800000	20	0.4	300	[4500001,4800000]
3	4900000	26	0.52	100	[4800001,4900000]
3	7100000	28	0.56	2200	[4900001,7100000]
3	7700000	19	0.38	600	[7100001,7700000]
3	8100000	21	0.42	400	[7700001,8100000]
3	8500000	22	0.44	400	[8100001,8500000]
3	8600000	20	0.4	100	[8500001,8600000]
3	9800000	18	0.36	1200	[8600001,9800000]
3	9900000	20	0.4	100	[9800001,9900000]
3	22900000	19	0.38	800	[22100001,22900000]
3	24500000	18	0.36	1600	[22900001,24500000]
3	25700000	17	0.34	1200	[24500001,25700000]
3	33100000	17	0.34	1300	[31800001,33100000]
3	34300000	18	0.36	800	[33500001,34300000]
3	35300000	20	0.4	1000	[34300001,35300000]
3	35400000	18	0.36	100	[35300001,35400000]
3	37100000	20	0.4	1700	[35400001,37100000]
3	38300000	19	0.38	1200	[37100001,38300000]
3	40400000	17	0.34	2100	[38300001,40400000]
3	46100000	20	0.4	1200	[44900001,46100000]
3	46200000	21	0.42	100	[46100001,46200000]
3	47300000	22	0.44	1100	[46200001,47300000]
3	47500000	23	0.46	200	[47300001,47500000]
3	48000000	25	0.5	500	[47500001,48000000]
3	48500000	23	0.46	500	[48000001,48500000]
3	48800000	17	0.34	300	[48500001,48800000]
3	49000000	19	0.38	200	[48800001,49000000]
3	67000000	17	0.34	1000	[66000001,67000000]
3	72200000	17	0.34	100	[72100001,72200000]
