CHR	POS	COUNT	FREQUENCY	Length_kb	Hotspot_interval
3	500001	13	0.26	300	[500001,800000]
3	800001	15	0.3	2400	[800001,3200000]
3	3200001	14	0.28	100	[3200001,3300000]
3	14900001	13	0.26	2000	[14900001,16900000]
3	16900001	12	0.24	300	[16900001,17200000]
3	17200001	11	0.22	1000	[17200001,18200000]
3	18200001	12	0.24	400	[18200001,18600000]
3	28500001	11	0.22	400	[28500001,28900000]
3	28900001	12	0.24	2000	[28900001,30900000]
3	30900001	11	0.22	100	[30900001,31000000]
3	31000001	12	0.24	1000	[31000001,32000000]
3	32400001	11	0.22	400	[32400001,32800000]
3	34000001	13	0.26	300	[34000001,34300000]
3	34300001	14	0.28	400	[34300001,34700000]
3	34700001	18	0.36	100	[34700001,34800000]
3	34800001	21	0.42	600	[34800001,35400000]
3	35400001	22	0.44	100	[35400001,35500000]
3	35500001	23	0.46	2000	[35500001,37500000]
3	37500001	25	0.5	600	[37500001,38100000]
3	38100001	16	0.32	900	[38100001,39000000]
3	39000001	15	0.3	100	[39000001,39100000]
3	39100001	11	0.22	100	[39100001,39200000]
3	39200001	14	0.28	300	[39200001,39500000]
3	39500001	13	0.26	500	[39500001,40000000]
3	40000001	14	0.28	800	[40000001,40800000]
3	40800001	15	0.3	600	[40800001,41400000]
3	41400001	11	0.22	800	[41400001,42200000]
3	45400001	12	0.24	300	[45400001,45700000]
3	45700001	11	0.22	200	[45700001,45900000]
3	45900001	14	0.28	300	[45900001,46200000]
3	46200001	12	0.24	600	[46200001,46800000]
3	46800001	14	0.28	1000	[46800001,47800000]
3	48400001	11	0.22	400	[48400001,48800000]
3	49100001	11	0.22	1400	[49100001,50500000]
3	59200001	11	0.22	100	[59200001,59300000]
3	60400001	11	0.22	300	[60400001,60700000]
3	80500001	11	0.22	100	[80500001,80600000]
3	800000	13	0.26	300	[500001,800000]
3	3200000	15	0.3	2400	[800001,3200000]
3	3300000	14	0.28	100	[3200001,3300000]
3	16900000	13	0.26	2000	[14900001,16900000]
3	17200000	12	0.24	300	[16900001,17200000]
3	18200000	11	0.22	1000	[17200001,18200000]
3	18600000	12	0.24	400	[18200001,18600000]
3	28900000	11	0.22	400	[28500001,28900000]
3	30900000	12	0.24	2000	[28900001,30900000]
3	31000000	11	0.22	100	[30900001,31000000]
3	32000000	12	0.24	1000	[31000001,32000000]
3	32800000	11	0.22	400	[32400001,32800000]
3	34300000	13	0.26	300	[34000001,34300000]
3	34700000	14	0.28	400	[34300001,34700000]
3	34800000	18	0.36	100	[34700001,34800000]
3	35400000	21	0.42	600	[34800001,35400000]
3	35500000	22	0.44	100	[35400001,35500000]
3	37500000	23	0.46	2000	[35500001,37500000]
3	38100000	25	0.5	600	[37500001,38100000]
3	39000000	16	0.32	900	[38100001,39000000]
3	39100000	15	0.3	100	[39000001,39100000]
3	39200000	11	0.22	100	[39100001,39200000]
3	39500000	14	0.28	300	[39200001,39500000]
3	40000000	13	0.26	500	[39500001,40000000]
3	40800000	14	0.28	800	[40000001,40800000]
3	41400000	15	0.3	600	[40800001,41400000]
3	42200000	11	0.22	800	[41400001,42200000]
3	45700000	12	0.24	300	[45400001,45700000]
3	45900000	11	0.22	200	[45700001,45900000]
3	46200000	14	0.28	300	[45900001,46200000]
3	46800000	12	0.24	600	[46200001,46800000]
3	47800000	14	0.28	1000	[46800001,47800000]
3	48800000	11	0.22	400	[48400001,48800000]
3	50500000	11	0.22	1400	[49100001,50500000]
3	59300000	11	0.22	100	[59200001,59300000]
3	60700000	11	0.22	300	[60400001,60700000]
3	80600000	11	0.22	100	[80500001,80600000]
